job_id,raw_text,jobbert_skills_raw,jobbert_skills_count,jobbert_knowledge_raw,jobbert_knowledge_count,gpt_skills_raw,gpt_skills_count,gpt_knowledge_raw,gpt_knowledge_count,final_skills,final_skills_count,final_knowledge,final_knowledge_count,jobbert_hard_skills,jobbert_soft_skills,jobbert_bloom_distribution,gpt_hard_skills,gpt_soft_skills,gpt_bloom_distribution,final_hard_skills,final_soft_skills,final_bloom_distribution,jobbert_avg_confidence,gpt_avg_confidence,final_avg_confidence,jobbert_confidence_distribution,gpt_confidence_distribution,final_confidence_distribution,coverage_total_components,covered_components,coverage_percentage,skill_coverage_pct,knowledge_coverage_pct,missing_components_count,model_agreement_score,exact_matches,partial_matches,no_matches,bert_only_skills,gpt_only_skills,fused_skills,bert_only_knowledge,gpt_only_knowledge,fused_knowledge,avg_semantic_density,avg_context_agreement,bloom_consistency_score,extraction_time_seconds,job_date,job_year,job_month
in-9bf4d6d9ee1e4a14,"Responsible for administrative processes and activity reporting associated with projects. Sourcing Process: Applies, embeds, and improves processes related to sourcing to maximize the efficiency, effectiveness, and compliance of the function.","[""administrative"", ""Applies"", ""embeds"", ""improves processes related to sourcing"", ""maximize the efficiency"", ""effectiveness"", ""compliance""]",7,"[""administrative processes"", ""activity reporting""]",2,"[""manage administrative processes"", ""report project activities"", ""improve sourcing processes"", ""maximize efficiency"", ""ensure compliance""]",5,"[""administrative processes"", ""activity reporting"", ""sourcing processes""]",3,"[""manage administrative processes"", ""report project activities"", ""improve sourcing processes"", ""maximize efficiency"", ""ensure compliance"", ""administrative"", ""Applies"", ""embeds"", ""effectiveness""]",9,"[""administrative processes"", ""activity reporting"", ""sourcing processes""]",3,7,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 6, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 0}",3,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 1, ""Create"": 0, ""N/A"": 2}",7,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 6, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 2}",0.7191927679853698,0.7544027639261994,0.6552503030816631,"{""Very High"": 0, ""High"": 3, ""Medium High"": 0, ""Medium"": 4, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 2, ""Medium High"": 2, ""Medium"": 0, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 1, ""High"": 0, ""Medium High"": 3, ""Medium"": 0, ""Medium Low"": 4, ""Low"": 1, ""Very Low"": 0}",19,6,0.1071987960492022,0.0216090268974188,0.0855897691517833,13,0.4087332316807338,3,0,9,4,2,3,0,1,2,0.8491111111111113,1.0317437072592357,1.0,3.900259971618652,2025-11-26,2025,2025-11
in-c20d12035abeb595,"We also host national and regional services, such as the National High Secure Deaf Service and the Nottingham Centre for Transgender Health.",[],0,[],0,[],0,"[""National High Secure Deaf Service"", ""Nottingham Centre for Transgender Health""]",2,[],0,"[""National High Secure Deaf Service"", ""Nottingham Centre for Transgender Health""]",2,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.8636775016784668,2025-11-27,2025,2025-11
in-98d38d97f5392aef,"Data Engineer II, 1 President’s Choice Circle, Brampton, ON Job Overview: Loblaw Companies Limited is seeking a skilled and experienced Senior Data Engineer to join our dynamic team.",[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.896334171295166,2025-12-01,2025,2025-12
in-8a9eb5ffe70927ec,You are resourceful and able to think outside the box on ways to prototype an idea effectively. You can objectively assess your own designs and appreciate the importance of different perspectives and group critique.,"[""resourceful"", ""think outside the box on ways"", ""objectively assess your own designs""]",3,[],0,"[""think outside the box"", ""prototype an idea"", ""assess designs"", ""appreciate different perspectives""]",4,[],0,"[""think outside the box on ways"", ""prototype an idea"", ""assess designs"", ""appreciate different perspectives"", ""resourceful""]",5,[],0,3,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 0}",2,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 1, ""Create"": 1, ""N/A"": 2}",3,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 2}",0.7228699203972443,0.702349127637578,0.6823560370237072,"{""Very High"": 0, ""High"": 1, ""Medium High"": 1, ""Medium"": 1, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 2, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 1, ""High"": 0, ""Medium High"": 0, ""Medium"": 3, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}",19,4,0.0958503939753002,0.0958503939753002,0.0,15,0.3423643549968456,1,1,5,1,2,2,0,0,0,0.8136000000000001,1.028680355134176,1.0,3.757510185241699,2025-11-24,2025,2025-11
in-2511582640fae0ca,You’re a team player motivated dually by serving customers and enabling the commercialization of advanced technical capabilities that Canopy is developing.,"[""team player"", ""serving customers"", ""enabling""]",3,[],0,"[""serve customers"", ""enable commercialization""]",2,[],0,"[""serve customers"", ""enable commercialization"", ""team player"", ""enabling""]",4,[],0,2,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 1}",0,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 2}",1,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 3}",0.7594553198673578,0.7083621023646807,0.6417675628838415,"{""Very High"": 0, ""High"": 2, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 1, ""Medium"": 1, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 1, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 1, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.3213083346684773,1,0,4,2,1,1,0,0,0,0.8287500000000001,0.9857592784241116,1.0,1.7973628044128418,2025-11-11,2025,2025-11
in-75aabc2af29af24c,Consolidate the data in order to generate sufficient scientific evidence for meeting slides and reports. v.,"[""Consolidate the data"", ""generate sufficient scientific evidence""]",2,[],0,"[""consolidate data"", ""generate scientific evidence""]",2,[],0,"[""consolidate data"", ""generate scientific evidence""]",2,[],0,2,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 0}",2,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 0}",2,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 0}",0.949276023188275,0.995074273223715,1.0,"{""Very High"": 1, ""High"": 1, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 2, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 2, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,1,0.028470141597937,0.028470141597937,0.0,18,0.9574778974056244,2,0,2,0,0,2,0,0,0,0.83375,1.4050204472218613,1.0,2.1881821155548096,2025-12-01,2025,2025-12
in-e5a40a553d833e46,"As a Cloud Solution Architect – AI Business Process, you will specialize in one of the following categories: Dynamics 365 and/or Power Platform depending on your experience.",[],0,"[""AI Business Process,"", ""Dynamics 365"", ""Power Platform""]",3,"[""specialize in Dynamics 365"", ""specialize in Power Platform""]",2,"[""AI Business Process"", ""Dynamics 365"", ""Power Platform""]",3,"[""specialize in Dynamics 365"", ""specialize in Power Platform""]",2,"[""AI Business Process"", ""Dynamics 365"", ""Power Platform""]",3,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",2,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",2,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.6250220928000001,0.6250220928000001,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,2,0.0515438563716558,0.0,0.0515438563716558,17,0.0,0,0,2,0,2,0,0,0,3,0.78,0.9,1.0,1.6853601932525637,2025-11-18,2025,2025-11
in-94c8e798911e3470,"PREFERRED EDUCATION: Bachelor’s degree in computer science, Engineering, or a related field. 5 + years of software development experience, with at least 3 years of hands -on MuleSoft development. Strong knowledge of MuleSoft Anypoint Platform, including Anypoint Studio, API Manager, Runtime Manager. Proficiency in RAML/OpenAPI, DataWeave (Mule Expression Language), and MUnit testing framework. Experience with RESTful APIs, JSON, XML, JMS, and message queues. Familiarity with CI/CD tools (e.g., J",[],0,"[""Bachelor\u2019s degree"", ""computer science,"", ""Engineering,"", ""software development"", ""MuleSoft development."", ""MuleSoft"", ""Anypoint Platform,"", ""Anypoint Studio,"", ""API Manager,"", ""Runtime Manager."", ""RAML"", ""/"", ""OpenAPI,"", ""DataWeave"", ""MUnit testing framework."", ""RESTful APIs,"", ""JSON,"", ""XML,"", ""JMS,"", ""message queues.""]",20,"[""develop software"", ""develop MuleSoft applications"", ""implement RESTful APIs"", ""use CI/CD tools"", ""manage version control"", ""automate deployment"", ""understand security protocols"", ""implement API gateway policies""]",8,"[""MuleSoft Anypoint Platform"", ""Anypoint Studio"", ""API Manager"", ""Runtime Manager"", ""RAML"", ""OpenAPI"", ""DataWeave"", ""MUnit testing framework"", ""RESTful APIs"", ""JSON"", ""XML"", ""JMS"", ""message queues"", ""Jenkins"", ""GitLab CI"", ""Git"", ""OAuth 2.0"", ""JWT"", ""TLS""]",19,"[""develop software"", ""develop MuleSoft applications"", ""implement RESTful APIs"", ""use CI/CD tools"", ""manage version control"", ""automate deployment"", ""understand security protocols"", ""implement API gateway policies""]",8,"[""MuleSoft Anypoint Platform"", ""Anypoint Studio"", ""API Manager"", ""Runtime Manager"", ""RAML"", ""OpenAPI"", ""DataWeave"", ""MUnit testing framework"", ""RESTful APIs"", ""JSON"", ""XML"", ""JMS"", ""message queues"", ""Jenkins"", ""GitLab CI"", ""Git"", ""OAuth 2.0"", ""JWT"", ""TLS"", ""Bachelor\u2019s degree"", ""computer science,"", ""Engineering,"", ""software development"", ""MuleSoft development."", ""MuleSoft"", ""Anypoint Platform,"", ""/""]",27,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",8,0,"{""Remember"": 0, ""Understand"": 1, ""Apply"": 5, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 0}",8,0,"{""Remember"": 0, ""Understand"": 1, ""Apply"": 5, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 0}",0.0,0.6410943331200001,0.6410943331200001,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 1, ""Medium"": 5, ""Medium Low"": 1, ""Low"": 1, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 1, ""Medium"": 5, ""Medium Low"": 1, ""Low"": 1, ""Very Low"": 0}",19,11,0.2492424057093831,0.2118573575379984,0.2051740059838083,8,0.0,0,0,8,0,8,0,8,7,12,0.8559375000000001,0.9,1.0,6.034502029418945,2025-08-05,2025,2025-08
in-dc4211cf4f433019,"This helps make sure you can be interviewed fairly if you have a disability, long term health condition, or are neurodiverse.",[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.6841597557067871,2025-10-16,2025,2025-10
in-312ae5116abe958d,"Click here to view the position description. About the Service OPR3 is a 26 -bedded Acute Medical Ward and part of the Medicine, ED and OPR Directorate at Health NZ Waikato.",[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.7305715084075928,2025-11-21,2025,2025-11
in-abcde2d27f5adc56,"Struggling to complete our application form, and require additional support?","[""Struggling""]",1,[],0,"[""complete application form"", ""provide additional support""]",2,[],0,"[""complete application form"", ""provide additional support"", ""Struggling""]",3,[],0,1,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",1,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 1}",2,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 1}",0.5869158750000001,0.62917520832,0.5759610388799999,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 1, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,3,1,2,0,0,0,0,0.8566666666666668,0.8700000000000001,1.0,1.4529461860656738,2025-11-28,2025,2025-11
in-a789b84313a34bc3,We currently have an opportunity for a Data Administrator to join our friendly team at HMP Bristol.,[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.1278398036956787,2025-11-18,2025,2025-11
in-cd884a98466c5d51,It is committed to implementing and maintaining compliance with the NSW Child Safe Standards and the National Catholic Safeguarding Standards and takes a zero -tolerance approach to abuse of children or vulnerable persons.,[],0,[],0,"[""implement compliance standards"", ""maintain compliance standards"", ""take zero-tolerance approach to abuse""]",3,"[""NSW Child Safe Standards"", ""National Catholic Safeguarding Standards""]",2,"[""implement compliance standards"", ""maintain compliance standards"", ""take zero-tolerance approach to abuse""]",3,"[""NSW Child Safe Standards"", ""National Catholic Safeguarding Standards""]",2,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",2,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 1}",2,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 1}",0.0,0.60190910208,0.60190910208,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 2, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 2, ""Low"": 0, ""Very Low"": 0}",19,3,0.0394172601738896,0.0394172601738896,0.0,16,0.0,0,0,3,0,3,0,0,2,0,0.8493333333333334,0.9,1.0,1.9924371242523196,2025-11-21,2025,2025-11
in-5b8aa2d5e459aff9,Not sure if you qualify?,[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.3997464179992676,2025-11-28,2025,2025-11
in-b7f6c244f45d842b,"Applicants must submit a verification of their CalWORKs eligibility status, which may include the most recent Notice of Action showing TANF eligibility or a copy of your last aid check stub.",[],0,[],0,[],0,"[""CalWORKs"", ""TANF""]",2,[],0,"[""CalWORKs"", ""TANF""]",2,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.8008451461791992,2025-12-01,2025,2025-12
in-4d39d1108694485c,"Strong problem -solving skills and attention to detail. Preferred Qualifications: Experience with message brokers (e.g., Kafka, RabbitMQ).","[""problem"", ""-solving skills"", ""attention to detail.""]",3,"[""message brokers"", ""Kafka,"", ""RabbitMQ).""]",3,"[""solve problems"", ""pay attention to detail""]",2,"[""message brokers"", ""Kafka"", ""RabbitMQ""]",3,"[""solve problems"", ""pay attention to detail"", ""problem"", ""-solving skills""]",4,"[""message brokers"", ""Kafka"", ""RabbitMQ""]",3,3,0,"{""Remember"": 0, ""Understand"": 1, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 2}",2,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 2}",0.6835807287837055,0.7133813758019305,0.5934084031381119,"{""Very High"": 0, ""High"": 1, ""Medium High"": 0, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 1, ""Medium"": 1, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 1, ""Medium"": 1, ""Medium Low"": 0, ""Low"": 2, ""Very Low"": 0}",19,2,0.0157929391202696,0.0157929391202696,0.0,17,0.286731481552124,1,0,4,2,1,1,0,0,3,0.795,0.9712417789222972,1.0,1.3998820781707764,2025-11-04,2025,2025-11
in-75321c71d3b48fdc,"The ideal candidate will have approximately 5 years of professional experience in backend development, with a strong focus on Java technologies.",[],0,"[""backend development,"", ""Java technologies.""]",2,"[""develop backend systems""]",1,"[""Java technologies"", ""backend development""]",2,"[""develop backend systems""]",1,"[""Java technologies"", ""backend development""]",2,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",1,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 0}",1,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 0}",0.0,0.6529046284800001,0.6529046284800001,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,4,0.1213528063469629,0.0564766463308464,0.1213528063469629,15,0.0,0,0,1,0,1,0,0,0,2,0.81,0.9,1.0,1.388451099395752,2025-11-29,2025,2025-11
