job_id,date_posted,knowledge,confidence_score,confidence_tier,source,sentence_id,sentence_text
in-68a989aae163f3a3,,security frameworks,0.9,Very High,skill_llm_8b_lora_v1,in-68a989aae163f3a3_0008,"AI/ML Services: Deliver a scalable AI/ML software stack supporting the AI/ML lifecycle across NASIC. Ensure AI/ML components operate within the architecture, data pipelines, and security frameworks defined by the government. Design processes for easy sharing of AI/ML models."
in-68a989aae163f3a3,,Kubernetes,0.9,Very High,skill_llm_8b_lora_v1,in-68a989aae163f3a3_0010,"Desired: Kubernetes certifications (CKA, CKAD) Active TS/SCI Radiance Technologies is an Equal Opportunity Employer."
in-68a989aae163f3a3,,CKA,0.9,Very High,skill_llm_8b_lora_v1,in-68a989aae163f3a3_0010,"Desired: Kubernetes certifications (CKA, CKAD) Active TS/SCI Radiance Technologies is an Equal Opportunity Employer."
in-68a989aae163f3a3,,CKAD),0.9,Very High,skill_llm_8b_lora_v1,in-68a989aae163f3a3_0010,"Desired: Kubernetes certifications (CKA, CKAD) Active TS/SCI Radiance Technologies is an Equal Opportunity Employer."
in-68a989aae163f3a3,,TS/SCI,0.9,Very High,skill_llm_8b_lora_v1,in-68a989aae163f3a3_0010,"Desired: Kubernetes certifications (CKA, CKAD) Active TS/SCI Radiance Technologies is an Equal Opportunity Employer."
in-68a989aae163f3a3,,Radiance Technologies,0.9,Very High,skill_llm_8b_lora_v1,in-68a989aae163f3a3_0010,"Desired: Kubernetes certifications (CKA, CKAD) Active TS/SCI Radiance Technologies is an Equal Opportunity Employer."
in-0c534dbb7452f33d,,AI,0.9,Very High,skill_llm_8b_lora_v1,in-0c534dbb7452f33d_0002,"In this role, you will design, develop, and deploy AI models and systems that solve complex problems and enhance our product offerings."
in-0c534dbb7452f33d,,"artificial intelligence,",0.9,Very High,skill_llm_8b_lora_v1,in-0c534dbb7452f33d_0004,"The ideal candidate is passionate about artificial intelligence, thrives in a fast -paced environment, and is eager to make an impact. Job Responsibilities: 1 ) AI Model Development: Design and implement machine learning and deep learning models tailored to business needs."
in-0c534dbb7452f33d,,AI Model Development:,0.9,Very High,skill_llm_8b_lora_v1,in-0c534dbb7452f33d_0004,"The ideal candidate is passionate about artificial intelligence, thrives in a fast -paced environment, and is eager to make an impact. Job Responsibilities: 1 ) AI Model Development: Design and implement machine learning and deep learning models tailored to business needs."
in-0c534dbb7452f33d,,machine learning,0.9,Very High,skill_llm_8b_lora_v1,in-0c534dbb7452f33d_0004,"The ideal candidate is passionate about artificial intelligence, thrives in a fast -paced environment, and is eager to make an impact. Job Responsibilities: 1 ) AI Model Development: Design and implement machine learning and deep learning models tailored to business needs."
in-0c534dbb7452f33d,,deep learning,0.9,Very High,skill_llm_8b_lora_v1,in-0c534dbb7452f33d_0004,"The ideal candidate is passionate about artificial intelligence, thrives in a fast -paced environment, and is eager to make an impact. Job Responsibilities: 1 ) AI Model Development: Design and implement machine learning and deep learning models tailored to business needs."
in-0c534dbb7452f33d,,Data Processing and Analysis:,0.9,Very High,skill_llm_8b_lora_v1,in-0c534dbb7452f33d_0005,"Optimize models for performance, scalability, and accuracy. 2 ) Data Processing and Analysis: Collect, clean, and preprocess data for AI applications."
in-eeb912b7ed03caad,,Node.js,0.9,Very High,skill_llm_8b_lora_v1,in-eeb912b7ed03caad_0006,"Come join a passionate and skilled group of developers, designers, and product folks that care deeply about our users and the work they do. Description We’re looking for a Senior Full Stack Software Engineer, ideally with expertise with technologies like Node.js, React, Typescript, Javascript, and SQL."
in-eeb912b7ed03caad,,React,0.9,Very High,skill_llm_8b_lora_v1,in-eeb912b7ed03caad_0006,"Come join a passionate and skilled group of developers, designers, and product folks that care deeply about our users and the work they do. Description We’re looking for a Senior Full Stack Software Engineer, ideally with expertise with technologies like Node.js, React, Typescript, Javascript, and SQL."
in-eeb912b7ed03caad,,Typescript,0.9,Very High,skill_llm_8b_lora_v1,in-eeb912b7ed03caad_0006,"Come join a passionate and skilled group of developers, designers, and product folks that care deeply about our users and the work they do. Description We’re looking for a Senior Full Stack Software Engineer, ideally with expertise with technologies like Node.js, React, Typescript, Javascript, and SQL."
in-eeb912b7ed03caad,,Javascript,0.9,Very High,skill_llm_8b_lora_v1,in-eeb912b7ed03caad_0006,"Come join a passionate and skilled group of developers, designers, and product folks that care deeply about our users and the work they do. Description We’re looking for a Senior Full Stack Software Engineer, ideally with expertise with technologies like Node.js, React, Typescript, Javascript, and SQL."
in-eeb912b7ed03caad,,SQL,0.9,Very High,skill_llm_8b_lora_v1,in-eeb912b7ed03caad_0006,"Come join a passionate and skilled group of developers, designers, and product folks that care deeply about our users and the work they do. Description We’re looking for a Senior Full Stack Software Engineer, ideally with expertise with technologies like Node.js, React, Typescript, Javascript, and SQL."
in-931efeb34bda9c01,,business analysis,0.9,Very High,skill_llm_8b_lora_v1,in-931efeb34bda9c01_0002,"It is responsible for ensuring the health, safety, and well -being of all North Carolinians, providing human service needs for special populations including individuals who are deaf, blind, developmentally disabled, and mentally ill, and helping poor North Carolinians achieve economic independence. Description of Work This position supports the North Carolina Department of Health and Human Services (DHHS) IT division by delivering comprehensive business analysis, system analysis, programming, and production support for multiple enterprise applications."
in-931efeb34bda9c01,,system analysis,0.9,Very High,skill_llm_8b_lora_v1,in-931efeb34bda9c01_0002,"It is responsible for ensuring the health, safety, and well -being of all North Carolinians, providing human service needs for special populations including individuals who are deaf, blind, developmentally disabled, and mentally ill, and helping poor North Carolinians achieve economic independence. Description of Work This position supports the North Carolina Department of Health and Human Services (DHHS) IT division by delivering comprehensive business analysis, system analysis, programming, and production support for multiple enterprise applications."
in-931efeb34bda9c01,,programming,0.9,Very High,skill_llm_8b_lora_v1,in-931efeb34bda9c01_0002,"It is responsible for ensuring the health, safety, and well -being of all North Carolinians, providing human service needs for special populations including individuals who are deaf, blind, developmentally disabled, and mentally ill, and helping poor North Carolinians achieve economic independence. Description of Work This position supports the North Carolina Department of Health and Human Services (DHHS) IT division by delivering comprehensive business analysis, system analysis, programming, and production support for multiple enterprise applications."
in-931efeb34bda9c01,,production support,0.9,Very High,skill_llm_8b_lora_v1,in-931efeb34bda9c01_0002,"It is responsible for ensuring the health, safety, and well -being of all North Carolinians, providing human service needs for special populations including individuals who are deaf, blind, developmentally disabled, and mentally ill, and helping poor North Carolinians achieve economic independence. Description of Work This position supports the North Carolina Department of Health and Human Services (DHHS) IT division by delivering comprehensive business analysis, system analysis, programming, and production support for multiple enterprise applications."
in-931efeb34bda9c01,,software development lifecycle,0.9,Very High,skill_llm_8b_lora_v1,in-931efeb34bda9c01_0003,"The role spans the full software development lifecycle, including requirements gathering, technical design, application development, testing, deployment, and ongoing maintenance."
in-931efeb34bda9c01,,requirements gathering,0.9,Very High,skill_llm_8b_lora_v1,in-931efeb34bda9c01_0003,"The role spans the full software development lifecycle, including requirements gathering, technical design, application development, testing, deployment, and ongoing maintenance."
in-931efeb34bda9c01,,technical design,0.9,Very High,skill_llm_8b_lora_v1,in-931efeb34bda9c01_0003,"The role spans the full software development lifecycle, including requirements gathering, technical design, application development, testing, deployment, and ongoing maintenance."
in-931efeb34bda9c01,,application development,0.9,Very High,skill_llm_8b_lora_v1,in-931efeb34bda9c01_0003,"The role spans the full software development lifecycle, including requirements gathering, technical design, application development, testing, deployment, and ongoing maintenance."
in-931efeb34bda9c01,,testing,0.9,Very High,skill_llm_8b_lora_v1,in-931efeb34bda9c01_0003,"The role spans the full software development lifecycle, including requirements gathering, technical design, application development, testing, deployment, and ongoing maintenance."
in-931efeb34bda9c01,,deployment,0.9,Very High,skill_llm_8b_lora_v1,in-931efeb34bda9c01_0003,"The role spans the full software development lifecycle, including requirements gathering, technical design, application development, testing, deployment, and ongoing maintenance."
in-931efeb34bda9c01,,ongoing maintenance,0.9,Very High,skill_llm_8b_lora_v1,in-931efeb34bda9c01_0003,"The role spans the full software development lifecycle, including requirements gathering, technical design, application development, testing, deployment, and ongoing maintenance."
in-61a5c25efc2b2cc5,,Qlik Sense.,0.9,Very High,skill_llm_8b_lora_v1,in-61a5c25efc2b2cc5_0003,"Our diverse workforce of 13,000 has delivered large -scale, mission -critical, and multi -platform projects for governments and enterprises in Singapore and the APAC region. Job Description As a BI Developer, you will design, develop, and support advanced business intelligence solutions using Qlik Sense."
in-52908f5b7d4ae2ba,,high -voltage (13kV to 765kV) electrical power substation projects,0.9,Very High,skill_llm_8b_lora_v1,in-52908f5b7d4ae2ba_0001,Description The Assistant Substation Engineer will work under the supervision of a licensed professional engineer to assist project staff in the preparation of design deliverables for new and modified high -voltage (13kV to 765kV) electrical power substation projects.
in-52908f5b7d4ae2ba,,Microsoft Office Suite),0.9,Very High,skill_llm_8b_lora_v1,in-52908f5b7d4ae2ba_0002,"Microsoft Office Suite). Strong attention to detail and organizational skills. Demonstrated critical thinking skills. Desire to work in a collaborative team environment. Demonstrated leadership skills. Minimum of a 3 .0 GPA strongly preferred. Involvement on campus or in the community preferred. Candidates must be legally authorized to work permanently (i.e., without time limitations, without restrictions or without need for work sponsorship) in the country where this position is located."
in-52908f5b7d4ae2ba,,3 .0 GPA,0.9,Very High,skill_llm_8b_lora_v1,in-52908f5b7d4ae2ba_0002,"Microsoft Office Suite). Strong attention to detail and organizational skills. Demonstrated critical thinking skills. Desire to work in a collaborative team environment. Demonstrated leadership skills. Minimum of a 3 .0 GPA strongly preferred. Involvement on campus or in the community preferred. Candidates must be legally authorized to work permanently (i.e., without time limitations, without restrictions or without need for work sponsorship) in the country where this position is located."
in-57d0e9b2fff9b11a,,electrical,0.9,Very High,skill_llm_8b_lora_v1,in-57d0e9b2fff9b11a_0003,"We are the national gas network, providing secure energy to power Britain, achieve net zero, and maintain our industrial competitiveness. About the role - We’re looking for a Gas Operational Technology Cyber Technician with an electrical, instrumentation, or controls background to help maintain the cyber security and resilience of the National Gas Transmission System. This is not an IT or office based cyber role. Instead, you’ll be working hands on with industrial control systems, field equipment, networks, and OT assets across our gas terminals and Above Ground Installations (AGIs)."
in-57d0e9b2fff9b11a,,instrumentation,0.9,Very High,skill_llm_8b_lora_v1,in-57d0e9b2fff9b11a_0003,"We are the national gas network, providing secure energy to power Britain, achieve net zero, and maintain our industrial competitiveness. About the role - We’re looking for a Gas Operational Technology Cyber Technician with an electrical, instrumentation, or controls background to help maintain the cyber security and resilience of the National Gas Transmission System. This is not an IT or office based cyber role. Instead, you’ll be working hands on with industrial control systems, field equipment, networks, and OT assets across our gas terminals and Above Ground Installations (AGIs)."
in-57d0e9b2fff9b11a,,controls,0.9,Very High,skill_llm_8b_lora_v1,in-57d0e9b2fff9b11a_0003,"We are the national gas network, providing secure energy to power Britain, achieve net zero, and maintain our industrial competitiveness. About the role - We’re looking for a Gas Operational Technology Cyber Technician with an electrical, instrumentation, or controls background to help maintain the cyber security and resilience of the National Gas Transmission System. This is not an IT or office based cyber role. Instead, you’ll be working hands on with industrial control systems, field equipment, networks, and OT assets across our gas terminals and Above Ground Installations (AGIs)."
in-a851668837b360ca,,kernel development,0.9,Very High,skill_llm_8b_lora_v1,in-a851668837b360ca_0010,"The ideal candidate will have at least 5 years of experience in the field, focusing on kernel development and cluster automation(build, os/kubernetes upgrade and decommission)."
in-a851668837b360ca,,"cluster automation(build, os/kubernetes upgrade and decommission)",0.9,Very High,skill_llm_8b_lora_v1,in-a851668837b360ca_0010,"The ideal candidate will have at least 5 years of experience in the field, focusing on kernel development and cluster automation(build, os/kubernetes upgrade and decommission)."
in-f4d6d53b66af8cbd,,HR data,0.9,Very High,skill_llm_8b_lora_v1,in-f4d6d53b66af8cbd_0007,"This will involve a deep understanding of our HR data, stakeholders and connection to our business to translate needs to deliverables."
in-f4d6d53b66af8cbd,,stakeholders,0.9,Very High,skill_llm_8b_lora_v1,in-f4d6d53b66af8cbd_0007,"This will involve a deep understanding of our HR data, stakeholders and connection to our business to translate needs to deliverables."
in-f4d6d53b66af8cbd,,Time Keeping,0.9,Very High,skill_llm_8b_lora_v1,in-f4d6d53b66af8cbd_0008,"In the near term, your primary focus will be to assist with the HR reporting needs related to Time Keeping and Attendance process and then support the reporting needs from other HR systems over time."
in-f4d6d53b66af8cbd,,Attendance process,0.9,Very High,skill_llm_8b_lora_v1,in-f4d6d53b66af8cbd_0008,"In the near term, your primary focus will be to assist with the HR reporting needs related to Time Keeping and Attendance process and then support the reporting needs from other HR systems over time."
in-f4d6d53b66af8cbd,,"data analysis, reporting and analytical skills",0.9,Very High,skill_llm_8b_lora_v1,in-f4d6d53b66af8cbd_0010,"Finally, through collaboration you will often support the broader Digital HR Team by providing data analysis, reporting and analytical skills to accelerate testing, opportunity analysis, break -fix analysis, upgrade analysis, and other supporting tasks as required."
in-f4d6d53b66af8cbd,,testing,0.9,Very High,skill_llm_8b_lora_v1,in-f4d6d53b66af8cbd_0010,"Finally, through collaboration you will often support the broader Digital HR Team by providing data analysis, reporting and analytical skills to accelerate testing, opportunity analysis, break -fix analysis, upgrade analysis, and other supporting tasks as required."
in-f4d6d53b66af8cbd,,opportunity analysis,0.9,Very High,skill_llm_8b_lora_v1,in-f4d6d53b66af8cbd_0010,"Finally, through collaboration you will often support the broader Digital HR Team by providing data analysis, reporting and analytical skills to accelerate testing, opportunity analysis, break -fix analysis, upgrade analysis, and other supporting tasks as required."
in-f4d6d53b66af8cbd,,break -fix analysis,0.9,Very High,skill_llm_8b_lora_v1,in-f4d6d53b66af8cbd_0010,"Finally, through collaboration you will often support the broader Digital HR Team by providing data analysis, reporting and analytical skills to accelerate testing, opportunity analysis, break -fix analysis, upgrade analysis, and other supporting tasks as required."
in-f4d6d53b66af8cbd,,upgrade analysis,0.9,Very High,skill_llm_8b_lora_v1,in-f4d6d53b66af8cbd_0010,"Finally, through collaboration you will often support the broader Digital HR Team by providing data analysis, reporting and analytical skills to accelerate testing, opportunity analysis, break -fix analysis, upgrade analysis, and other supporting tasks as required."
in-f4d6d53b66af8cbd,,HR reports,0.9,Very High,skill_llm_8b_lora_v1,in-f4d6d53b66af8cbd_0011,"This role is based out of our Employee Experience Centre in Florenceville, NB in a hybrid work setting, where three days a week will be spent in office. What you’ll be doing. Develop HR reports (dashboards, tiles, data views, etc.) from our Global HR systems (e.g."
in-f4d6d53b66af8cbd,,dashboards,0.9,Very High,skill_llm_8b_lora_v1,in-f4d6d53b66af8cbd_0011,"This role is based out of our Employee Experience Centre in Florenceville, NB in a hybrid work setting, where three days a week will be spent in office. What you’ll be doing. Develop HR reports (dashboards, tiles, data views, etc.) from our Global HR systems (e.g."
in-f4d6d53b66af8cbd,,tiles,0.9,Very High,skill_llm_8b_lora_v1,in-f4d6d53b66af8cbd_0011,"This role is based out of our Employee Experience Centre in Florenceville, NB in a hybrid work setting, where three days a week will be spent in office. What you’ll be doing. Develop HR reports (dashboards, tiles, data views, etc.) from our Global HR systems (e.g."
in-f4d6d53b66af8cbd,,data views,0.9,Very High,skill_llm_8b_lora_v1,in-f4d6d53b66af8cbd_0011,"This role is based out of our Employee Experience Centre in Florenceville, NB in a hybrid work setting, where three days a week will be spent in office. What you’ll be doing. Develop HR reports (dashboards, tiles, data views, etc.) from our Global HR systems (e.g."
in-f4d6d53b66af8cbd,,Global HR systems,0.9,Very High,skill_llm_8b_lora_v1,in-f4d6d53b66af8cbd_0011,"This role is based out of our Employee Experience Centre in Florenceville, NB in a hybrid work setting, where three days a week will be spent in office. What you’ll be doing. Develop HR reports (dashboards, tiles, data views, etc.) from our Global HR systems (e.g."
in-f4d6d53b66af8cbd,,"SuccessFactors,",0.9,Very High,skill_llm_8b_lora_v1,in-f4d6d53b66af8cbd_0012,"SuccessFactors, UKG Pro Workforce Management (Dimensions), ServiceNow, etc.) as per business needs. Monitor HR Reporting and Analytics case queue and complete requests in line with our service level agreements and quality metrics. Schedule and conduct intake calls for more complex reporting asks and/or escalate to the improvement process. Reinforce our security model through process and controls."
in-f4d6d53b66af8cbd,,UKG Pro Workforce Management (Dimensions),0.9,Very High,skill_llm_8b_lora_v1,in-f4d6d53b66af8cbd_0012,"SuccessFactors, UKG Pro Workforce Management (Dimensions), ServiceNow, etc.) as per business needs. Monitor HR Reporting and Analytics case queue and complete requests in line with our service level agreements and quality metrics. Schedule and conduct intake calls for more complex reporting asks and/or escalate to the improvement process. Reinforce our security model through process and controls."
in-f4d6d53b66af8cbd,,"ServiceNow,",0.9,Very High,skill_llm_8b_lora_v1,in-f4d6d53b66af8cbd_0012,"SuccessFactors, UKG Pro Workforce Management (Dimensions), ServiceNow, etc.) as per business needs. Monitor HR Reporting and Analytics case queue and complete requests in line with our service level agreements and quality metrics. Schedule and conduct intake calls for more complex reporting asks and/or escalate to the improvement process. Reinforce our security model through process and controls."
in-f4d6d53b66af8cbd,,HR Reporting and Analytics,0.9,Very High,skill_llm_8b_lora_v1,in-f4d6d53b66af8cbd_0012,"SuccessFactors, UKG Pro Workforce Management (Dimensions), ServiceNow, etc.) as per business needs. Monitor HR Reporting and Analytics case queue and complete requests in line with our service level agreements and quality metrics. Schedule and conduct intake calls for more complex reporting asks and/or escalate to the improvement process. Reinforce our security model through process and controls."
in-f4d6d53b66af8cbd,,security model,0.9,Very High,skill_llm_8b_lora_v1,in-f4d6d53b66af8cbd_0012,"SuccessFactors, UKG Pro Workforce Management (Dimensions), ServiceNow, etc.) as per business needs. Monitor HR Reporting and Analytics case queue and complete requests in line with our service level agreements and quality metrics. Schedule and conduct intake calls for more complex reporting asks and/or escalate to the improvement process. Reinforce our security model through process and controls."
in-bb8659b166898904,,health -related platforms.,0.9,Very High,skill_llm_8b_lora_v1,in-bb8659b166898904_0001,"Job details The Security Architect is responsible for designing, assuring, and guiding secure technology architectures that support the Department's digital systems, with a particular focus on health -related platforms."
in-bb8659b166898904,,SABSA,0.9,Very High,skill_llm_8b_lora_v1,in-bb8659b166898904_0004,"Desirable criteria 1 .Industry certifications such as SABSA, CISSP, CISM, or equivalent (desirable). 2 .10 years of experience working across IT environments in security application design or development."
in-bb8659b166898904,,CISSP,0.9,Very High,skill_llm_8b_lora_v1,in-bb8659b166898904_0004,"Desirable criteria 1 .Industry certifications such as SABSA, CISSP, CISM, or equivalent (desirable). 2 .10 years of experience working across IT environments in security application design or development."
in-bb8659b166898904,,CISM,0.9,Very High,skill_llm_8b_lora_v1,in-bb8659b166898904_0004,"Desirable criteria 1 .Industry certifications such as SABSA, CISSP, CISM, or equivalent (desirable). 2 .10 years of experience working across IT environments in security application design or development."
in-d42e9aea75f03c43,,Bachelor’s degree,0.9,Very High,skill_llm_8b_lora_v1,in-d42e9aea75f03c43_0001,"Job Description – Account Executive, Firms Division / Department: Firms/Sales Reports to (position): Sales Level / Grade: Individual Contributor Location: Remote Employment Type: Full Time, Exempt Work Conditions: Office Environment/Remote Travel: 20 -30% Telecommute: Yes Years of Experience: 4 + years of relevant experience required Minimum Education: Bachelor’s degree preferred Position Summary: The Account Executive, Firms is responsible for all activities related to increasing firm revenue growth within Amber Book."
in-d42e9aea75f03c43,,Architect and Building Firms,0.9,Very High,skill_llm_8b_lora_v1,in-d42e9aea75f03c43_0003,This position will work with management level decision makers and influencers and must exhibit a high level (or willingness to learn) of industry knowledge within the Architect and Building Firms channels.
in-1685751ab1e35ff9,,CIS,0.9,Very High,skill_llm_8b_lora_v1,in-1685751ab1e35ff9_0006,"As a Solution Architect, you will design and deliver complex CIS solutions, combining our portfolio with leading partner technologies to meet evolving customer, regulatory, and operational needs."
in-41b799ab8b1df83a,,Trader's Mindset,0.9,Very High,skill_llm_8b_lora_v1,in-41b799ab8b1df83a_0005,"We are seeking a Quantitative Developer with a deep ""Trader's Mindset"" to design, build, and optimize a proprietary bridge and risk engine."
in-41b799ab8b1df83a,,Math & Stats,0.9,Very High,skill_llm_8b_lora_v1,in-41b799ab8b1df83a_0007,"You have built or maintained a FIX engine that connects to real LPs. Math & Stats Whiz: You have a strong academic or practical background in Mathematics, Statistics, or Quantitative Finance."
in-41b799ab8b1df83a,,Mathematics,0.9,Very High,skill_llm_8b_lora_v1,in-41b799ab8b1df83a_0007,"You have built or maintained a FIX engine that connects to real LPs. Math & Stats Whiz: You have a strong academic or practical background in Mathematics, Statistics, or Quantitative Finance."
in-41b799ab8b1df83a,,Statistics,0.9,Very High,skill_llm_8b_lora_v1,in-41b799ab8b1df83a_0007,"You have built or maintained a FIX engine that connects to real LPs. Math & Stats Whiz: You have a strong academic or practical background in Mathematics, Statistics, or Quantitative Finance."
in-41b799ab8b1df83a,,Quantitative Finance,0.9,Very High,skill_llm_8b_lora_v1,in-41b799ab8b1df83a_0007,"You have built or maintained a FIX engine that connects to real LPs. Math & Stats Whiz: You have a strong academic or practical background in Mathematics, Statistics, or Quantitative Finance."
in-41b799ab8b1df83a,,probability,0.9,Very High,skill_llm_8b_lora_v1,in-41b799ab8b1df83a_0008,"You understand probability, variance, and risk modeling deeply. Python Performance: You don't just write Python; you write fast Python."
in-41b799ab8b1df83a,,variance,0.9,Very High,skill_llm_8b_lora_v1,in-41b799ab8b1df83a_0008,"You understand probability, variance, and risk modeling deeply. Python Performance: You don't just write Python; you write fast Python."
in-41b799ab8b1df83a,,risk modeling,0.9,Very High,skill_llm_8b_lora_v1,in-41b799ab8b1df83a_0008,"You understand probability, variance, and risk modeling deeply. Python Performance: You don't just write Python; you write fast Python."
in-41b799ab8b1df83a,,Python Performance:,0.9,Very High,skill_llm_8b_lora_v1,in-41b799ab8b1df83a_0008,"You understand probability, variance, and risk modeling deeply. Python Performance: You don't just write Python; you write fast Python."
in-41b799ab8b1df83a,,Python;,0.9,Very High,skill_llm_8b_lora_v1,in-41b799ab8b1df83a_0008,"You understand probability, variance, and risk modeling deeply. Python Performance: You don't just write Python; you write fast Python."
in-41b799ab8b1df83a,,numpy,0.9,Very High,skill_llm_8b_lora_v1,in-41b799ab8b1df83a_0009,"You know how to use numpy, pandas, cython, and asyncio to squeeze every bit of performance out of the interpreter. Trading Architecture: Experience building Order Management Systems (OMS) or Execution Management Systems (EMS). Brokerage Tech: Deep understanding of how Forex Brokers, ECNs, and Liquidity Providers operate (A -Book vs."
in-41b799ab8b1df83a,,pandas,0.9,Very High,skill_llm_8b_lora_v1,in-41b799ab8b1df83a_0009,"You know how to use numpy, pandas, cython, and asyncio to squeeze every bit of performance out of the interpreter. Trading Architecture: Experience building Order Management Systems (OMS) or Execution Management Systems (EMS). Brokerage Tech: Deep understanding of how Forex Brokers, ECNs, and Liquidity Providers operate (A -Book vs."
in-41b799ab8b1df83a,,cython,0.9,Very High,skill_llm_8b_lora_v1,in-41b799ab8b1df83a_0009,"You know how to use numpy, pandas, cython, and asyncio to squeeze every bit of performance out of the interpreter. Trading Architecture: Experience building Order Management Systems (OMS) or Execution Management Systems (EMS). Brokerage Tech: Deep understanding of how Forex Brokers, ECNs, and Liquidity Providers operate (A -Book vs."
in-41b799ab8b1df83a,,asyncio,0.9,Very High,skill_llm_8b_lora_v1,in-41b799ab8b1df83a_0009,"You know how to use numpy, pandas, cython, and asyncio to squeeze every bit of performance out of the interpreter. Trading Architecture: Experience building Order Management Systems (OMS) or Execution Management Systems (EMS). Brokerage Tech: Deep understanding of how Forex Brokers, ECNs, and Liquidity Providers operate (A -Book vs."
in-41b799ab8b1df83a,,Brokerage Tech:,0.9,Very High,skill_llm_8b_lora_v1,in-41b799ab8b1df83a_0009,"You know how to use numpy, pandas, cython, and asyncio to squeeze every bit of performance out of the interpreter. Trading Architecture: Experience building Order Management Systems (OMS) or Execution Management Systems (EMS). Brokerage Tech: Deep understanding of how Forex Brokers, ECNs, and Liquidity Providers operate (A -Book vs."
in-41b799ab8b1df83a,,"Forex Brokers,",0.9,Very High,skill_llm_8b_lora_v1,in-41b799ab8b1df83a_0009,"You know how to use numpy, pandas, cython, and asyncio to squeeze every bit of performance out of the interpreter. Trading Architecture: Experience building Order Management Systems (OMS) or Execution Management Systems (EMS). Brokerage Tech: Deep understanding of how Forex Brokers, ECNs, and Liquidity Providers operate (A -Book vs."
in-41b799ab8b1df83a,,"ECNs,",0.9,Very High,skill_llm_8b_lora_v1,in-41b799ab8b1df83a_0009,"You know how to use numpy, pandas, cython, and asyncio to squeeze every bit of performance out of the interpreter. Trading Architecture: Experience building Order Management Systems (OMS) or Execution Management Systems (EMS). Brokerage Tech: Deep understanding of how Forex Brokers, ECNs, and Liquidity Providers operate (A -Book vs."
in-41b799ab8b1df83a,,Liquidity Providers,0.9,Very High,skill_llm_8b_lora_v1,in-41b799ab8b1df83a_0009,"You know how to use numpy, pandas, cython, and asyncio to squeeze every bit of performance out of the interpreter. Trading Architecture: Experience building Order Management Systems (OMS) or Execution Management Systems (EMS). Brokerage Tech: Deep understanding of how Forex Brokers, ECNs, and Liquidity Providers operate (A -Book vs."
in-690c31e499d3200a,,safety,0.9,Very High,skill_llm_8b_lora_v1,in-690c31e499d3200a_0012,"Participates in training sessions in safety, first aid, CPR, fire and disaster procedures."
in-690c31e499d3200a,,first aid,0.9,Very High,skill_llm_8b_lora_v1,in-690c31e499d3200a_0012,"Participates in training sessions in safety, first aid, CPR, fire and disaster procedures."
in-690c31e499d3200a,,CPR,0.9,Very High,skill_llm_8b_lora_v1,in-690c31e499d3200a_0012,"Participates in training sessions in safety, first aid, CPR, fire and disaster procedures."
in-690c31e499d3200a,,fire and disaster procedures.,0.9,Very High,skill_llm_8b_lora_v1,in-690c31e499d3200a_0012,"Participates in training sessions in safety, first aid, CPR, fire and disaster procedures."
in-35a430641e81b2fa,,close vision,0.9,Very High,skill_llm_8b_lora_v1,in-35a430641e81b2fa_0012,"The vision requirements include close vision, distance vision, peripheral vision, depth perception, and ability to adjust focus. OTHER INFORMATION Please note this job description is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee for this job."
in-35a430641e81b2fa,,distance vision,0.9,Very High,skill_llm_8b_lora_v1,in-35a430641e81b2fa_0012,"The vision requirements include close vision, distance vision, peripheral vision, depth perception, and ability to adjust focus. OTHER INFORMATION Please note this job description is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee for this job."
in-35a430641e81b2fa,,peripheral vision,0.9,Very High,skill_llm_8b_lora_v1,in-35a430641e81b2fa_0012,"The vision requirements include close vision, distance vision, peripheral vision, depth perception, and ability to adjust focus. OTHER INFORMATION Please note this job description is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee for this job."
in-35a430641e81b2fa,,depth perception,0.9,Very High,skill_llm_8b_lora_v1,in-35a430641e81b2fa_0012,"The vision requirements include close vision, distance vision, peripheral vision, depth perception, and ability to adjust focus. OTHER INFORMATION Please note this job description is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee for this job."
in-0b389ee55f36b822,,end -to -end go -to -market strategy,0.9,Very High,skill_llm_8b_lora_v1,in-0b389ee55f36b822_0007,"This leader will own end -to -end go -to -market strategy for multiple product lines, influence product roadmaps through deep customer insights, and establish marketing best practices that scale across the broader Devices organization."
in-cacfed0f888475aa,,microbiological and food safety,0.9,Very High,skill_llm_8b_lora_v1,in-cacfed0f888475aa_0009,"This role interfaces directly with our scientists and engineers while supporting microbiological and food safety for the development of new beverages, packages, dispensing equipment, and processing technologies. What You’ll Do for Us: Ensure all relevant policies and requirements related to microbiology are followed during the development process. Support the end -to -end micro risk assessments for innovation and business continuity projects."
in-cacfed0f888475aa,,"development of new beverages, packages, dispensing equipment, and processing technologies.",0.9,Very High,skill_llm_8b_lora_v1,in-cacfed0f888475aa_0009,"This role interfaces directly with our scientists and engineers while supporting microbiological and food safety for the development of new beverages, packages, dispensing equipment, and processing technologies. What You’ll Do for Us: Ensure all relevant policies and requirements related to microbiology are followed during the development process. Support the end -to -end micro risk assessments for innovation and business continuity projects."
