rank,demand_freq,mean_confidence,skill,skill_type,bloom_level,example_job_ids,demand_norm,trend_score_norm,trend_label,trend_q_value,future_weight,future_domain,mapping_margin,future_norm,coverage_gap,validity_score,priority_score,expert_priority
342,1,0.667,collaborate with a multi-disciplinary team,Soft,Unknown,['in-c795d5647c5b2fa6'],0.1,0.0,Unknown,1.0,0.2056719064712524,Advanced Communication & Collaboration,0.12660089,0.37257505805029373,1.0,0.667,0.15177251741508813,
343,1,0.618,"collaborate with engineers, product managers, designers, collaborators, partners",Soft,Unknown,['in-12e4e1edda8ca7ae'],0.1,0.0,Unknown,1.0,0.205379056930542,Advanced Communication & Collaboration,0.07781905,0.37204456053849366,1.0,0.618,0.1516133681615481,
344,1,0.62,deliver user experience,Hard,Apply,['in-9378455c1bb091a1'],0.1,0.0,Unknown,1.0,0.2049779713153839,UX/UI & Digital Design,0.07034531,0.37131799316760405,1.0,0.62,0.15139539795028123,
345,1,0.694,assist in building a design system,Hard,Create,['in-6a0c6e81b38e7258'],0.1,0.0,Unknown,1.0,0.2049279615283012,UX/UI & Digital Design,0.0836516,0.37122740034116947,1.0,0.694,0.15136822010235085,
346,1,0.7,develop data analyses,Hard,Create,['in-bbad41219cc740ed'],0.1,0.0,Unknown,1.0,0.2043645679950714,Business Analysis & Requirements Engineering,0.047443807,0.3702068118614415,1.0,0.7,0.15106204355843245,
347,1,0.609,manage disaster recovery plans,Soft,Unknown,['in-9da8b8c6e52feb61'],0.1,0.0,Unknown,1.0,0.2043050602078438,Project Management & Agile Methodologies,0.08516106,0.3700990133892964,1.0,0.609,0.15102970401678895,
348,1,0.655,work with other teams,Soft,Unknown,['in-6953506b6f0d8ecb'],0.1,0.0,Unknown,1.0,0.2037778839468956,Leadership & People Development,0.053696543,0.3691440325686515,1.0,0.655,0.15074320977059547,
349,1,0.659,lead teams committed to customer impact,Soft,Unknown,['in-a2a8769491dd2881'],0.1,0.0,Unknown,1.0,0.2037006318569183,Leadership & People Development,0.015775084,0.3690040902576105,1.0,0.659,0.15070122707728317,
350,1,0.659,lead teams committed to velocity,Soft,Unknown,['in-a2a8769491dd2881'],0.1,0.0,Unknown,1.0,0.2027111232280731,Leadership & People Development,0.10626966,0.36721159345452964,1.0,0.659,0.15016347803635888,
351,1,0.678,implement systems,Hard,Apply,['in-4249d42ce8b49e38'],0.1,0.0,Unknown,1.0,0.202571153640747,Blockchain & Distributed Systems,0.118964136,0.3669580382752247,1.0,0.678,0.15008741148256743,
352,1,0.662,build solid relationships with team members,Soft,Unknown,['in-34c6520c08d55db7'],0.1,0.0,Unknown,1.0,0.2023299932479858,Leadership & People Development,0.023295224,0.3665211757553308,1.0,0.662,0.14995635272659924,
353,1,0.619,operate data solutions,Hard,Evaluate,['in-19253c0e90d0d4b7'],0.1,0.0,Unknown,1.0,0.2021515965461731,Database & Systems Administration,0.0022230446,0.36619800978349615,1.0,0.619,0.14985940293504885,
354,1,0.615,operate data stores,Hard,Evaluate,['in-788288259e19ed8a'],0.1,0.0,Unknown,1.0,0.202014148235321,Database & Systems Administration,0.022584975,0.365949021901421,1.0,0.615,0.1497847065704263,
355,1,0.626,"focus on automation, resiliency, availability, scalability, and performance",Hard,Apply,['in-3a40f4b75ecb8f1e'],0.1,0.0,Unknown,1.0,0.2019058763980865,Process Automation & RPA,0.01015383,0.3657528872579738,1.0,0.626,0.14972586617739214,
356,1,0.626,execute standard engineering projects,Hard,Create,['in-e26b52256be0f85c'],0.1,0.0,Unknown,1.0,0.201807215809822,Business Analysis & Requirements Engineering,0.072942466,0.36557416341070365,1.0,0.626,0.14967224902321108,
357,1,0.609,learn customer language and industries,Soft,Unknown,['in-4680a02c6d0fe13f'],0.1,0.0,Unknown,1.0,0.2015861570835113,Business Analysis & Requirements Engineering,0.02762866,0.3651737150986283,1.0,0.609,0.1495521145295885,
358,1,0.672,automate tasks,Hard,Create,['in-3556957cea163733'],0.1,0.0,Unknown,1.0,0.2014427185058593,Process Automation & RPA,0.032767773,0.36491387583661017,1.0,0.672,0.14947416275098308,
359,1,0.71,manage recruitment,Hard,Apply,['in-7e3654818d829d5e'],0.1,0.0,Unknown,1.0,0.2010555878281593,Leadership & People Development,0.11128768,0.3642125878620307,1.0,0.71,0.1492637763586092,
360,1,0.708,support testing of environmental analysis capabilities,Hard,Evaluate,['in-ee0deef20dee727b'],0.1,0.0,Unknown,1.0,0.2008721858263016,Quality Assurance & Testing,0.022431076,0.3638803547794428,1.0,0.708,0.14916410643383285,
361,1,0.57,participate in project lifecycle,Hard,Apply,['in-4249d42ce8b49e38'],0.1,0.0,Unknown,1.0,0.2008152261376381,Project Management & Agile Methodologies,0.06459671,0.3637771721927958,1.0,0.57,0.14913315165783875,
362,1,0.627,rebuild automation platforms,Hard,Create,['in-4e3bc9e1167b473b'],0.1,0.0,Unknown,1.0,0.2007761597633361,Process Automation & RPA,0.028266728,0.36370640337986887,1.0,0.627,0.14911192101396065,
363,1,0.668,work cross-functionally with teams,Soft,Unknown,['in-bbad41219cc740ed'],0.1,0.0,Unknown,1.0,0.2001269817352295,Advanced Communication & Collaboration,0.15060449,0.3625304161210519,1.0,0.668,0.1487591248363156,
364,1,0.627,play a pivotal role in projects,Soft,Unknown,['in-c58b6cbd0462f519'],0.1,0.0,Unknown,1.0,0.2000964194536209,Project Management & Agile Methodologies,0.01241529,0.3624750524885566,1.0,0.627,0.148742515746567,
365,1,0.704,develop product roadmaps,Hard,Create,['in-2f5b3f13e615982a'],0.1,0.0,Unknown,1.0,0.2000958025455474,Business Analysis & Requirements Engineering,0.057754487,0.36247393495838326,1.0,0.704,0.14874218048751497,
366,1,0.699,contribute to design system,Hard,Create,['in-d058a60328482955'],0.1,0.0,Unknown,1.0,0.2000684231519699,UX/UI & Digital Design,0.07424015,0.3624243371337385,1.0,0.699,0.14872730114012156,
367,1,0.707,design commercial projects,Hard,Create,['in-368b730dfbfb2c56'],0.1,0.0,Unknown,1.0,0.1999021172523498,UX/UI & Digital Design,0.0056171715,0.36212307367355984,1.0,0.707,0.14863692210206797,
368,1,0.623,execute engineering tasks,Hard,Create,['in-e26b52256be0f85c'],0.1,0.0,Unknown,1.0,0.1993774026632309,Business Analysis & Requirements Engineering,0.07047883,0.3611725521762151,1.0,0.623,0.1483517656528645,
369,2,0.6990000000000001,create documentation,Hard,Create,"['in-4249d42ce8b49e38', 'in-5a117bdee62644fa']",0.2,0.0,Unknown,1.0,0.1251581192016601,Advanced Communication & Collaboration,0.07450768,0.226724176029077,1.0,0.6990000000000001,0.1480172528087231,
370,1,0.679,design learning experiences,Hard,Create,['in-32372b2a70a2998c'],0.1,0.0,Unknown,1.0,0.1987605631351471,UX/UI & Digital Design,0.052951336,0.3600551461730006,1.0,0.679,0.1480165438519002,
371,1,0.699,run databases in Linux environment,Hard,Apply,['in-14734ee7aab2dff0'],0.1,0.0,Unknown,1.0,0.1986957192420959,Database & Systems Administration,0.2475359,0.35993768133479176,1.0,0.699,0.14798130440043755,
372,1,0.7,use communication and collaborative technologies,Soft,Unknown,['in-ebb58af1f32d768c'],0.1,0.0,Unknown,1.0,0.1986511826515198,Advanced Communication & Collaboration,0.18660551,0.3598570032144595,1.0,0.7,0.14795710096433784,
373,1,0.612,lead complex technical initiatives,Soft,Unknown,['in-30af647e83a32e8c'],0.1,0.0,Unknown,1.0,0.1983466386795044,Advanced Communication & Collaboration,0.13102776,0.35930532121763625,1.0,0.612,0.14779159636529088,
374,1,0.409,develop scalable distributed systems,Hard,Apply,['in-4e3bc9e1167b473b'],0.1,0.0,Unknown,1.0,0.1983373165130615,Blockchain & Distributed Systems,0.102793574,0.3592884340950184,1.0,0.409,0.14778653022850552,
375,1,0.661,motivate other team members,Soft,Unknown,['in-12e4e1edda8ca7ae'],0.1,0.0,Unknown,1.0,0.1982983127236366,Leadership & People Development,0.12949207,0.359217778654718,1.0,0.661,0.14776533359641542,
376,1,0.656,support growth of team,Soft,Unknown,['in-bc40d95a380aa266'],0.1,0.0,Unknown,1.0,0.1981543645262718,Leadership & People Development,0.04049298,0.35895701621560033,1.0,0.656,0.14768710486468012,
377,1,0.622,contribute technical expertise to tool development,Hard,Create,['in-ee0deef20dee727b'],0.1,0.0,Unknown,1.0,0.1977617740631103,Advanced Communication & Collaboration,0.16115704,0.3582458378290527,1.0,0.622,0.14747375134871582,
378,1,0.682,develop Business Intelligence solutions,Hard,Create,['in-17826d4303fc4d24'],0.1,0.0,Unknown,1.0,0.1976264715194702,Business Analysis & Requirements Engineering,0.055696726,0.3580007370084498,1.0,0.682,0.14740022110253495,
379,1,0.637,mentor students,Soft,Unknown,['in-487df2b1087d73fa'],0.1,0.0,Unknown,1.0,0.197515743970871,Leadership & People Development,0.10142034,0.3578001538390957,1.0,0.637,0.14734004615172872,
380,1,0.62,maintain automated test scripts,Hard,Create,['in-f156d49da1140e9c'],0.1,0.0,Unknown,1.0,0.1975125640630722,Quality Assurance & Testing,0.038469672,0.3577943934299418,1.0,0.62,0.14733831802898256,
381,1,0.668,architect a modern data platform,Hard,Create,['in-25943c33b8b06d57'],0.1,0.0,Unknown,1.0,0.1975059658288955,Database & Systems Administration,0.032913834,0.357782440715915,1.0,0.668,0.1473347322147745,
382,1,0.688,"research, design, and prototype the look and feel of digital products",Hard,Create,['in-6a0c6e81b38e7258'],0.1,0.0,Unknown,1.0,0.19734907746315,UX/UI & Digital Design,0.06476027,0.3574982371366419,1.0,0.688,0.14724947114099257,
383,1,0.707,design schematics,Hard,Create,['in-c795d5647c5b2fa6'],0.1,0.0,Unknown,1.0,0.1960691154003143,UX/UI & Digital Design,0.04666698,0.355179583373738,1.0,0.707,0.14655387501212142,
384,1,0.7,design data solutions,Hard,Create,['in-19253c0e90d0d4b7'],0.1,0.0,Unknown,1.0,0.1956411719322204,UX/UI & Digital Design,0.008257508,0.35440436295008904,1.0,0.7,0.1463213088850267,
385,1,0.66,"work closely with sales, service, and technical teams",Soft,Unknown,['in-1685751ab1e35ff9'],0.1,0.0,Unknown,1.0,0.1950241804122925,Advanced Communication & Collaboration,0.12917635,0.3532866816133538,1.0,0.66,0.14598600448400614,
386,1,0.622,contribute to integration testing,Hard,Evaluate,['in-8b3ede5765e5e1c9'],0.1,0.0,Unknown,1.0,0.1949201196432113,Quality Assurance & Testing,0.14306292,0.35309817532804544,1.0,0.622,0.14592945259841364,
387,1,0.706,build distributed systems,Hard,Create,['in-788288259e19ed8a'],0.1,0.0,Unknown,1.0,0.1948306858539581,Blockchain & Distributed Systems,0.065908045,0.35293616584510556,1.0,0.706,0.14588084975353166,
388,1,0.61,mentor other recruiters,Soft,Unknown,['in-4aab702ede0af613'],0.1,0.0,Unknown,1.0,0.1943014308810234,Leadership & People Development,0.1036998,0.3519774194336596,1.0,0.61,0.14559322583009787,
389,1,0.657,collaborate with a global team,Soft,Unknown,['in-b580b7c014d5ef12'],0.1,0.0,Unknown,1.0,0.1941795468330383,Advanced Communication & Collaboration,0.15450808,0.3517566262439986,1.0,0.657,0.1455269878731996,
390,1,0.672,drive cross-functional teams,Soft,Unknown,['in-17ecef6aa8580020'],0.1,0.0,Unknown,1.0,0.1933431386947632,Advanced Communication & Collaboration,0.13304198,0.3502414712769534,1.0,0.672,0.145072441383086,
391,1,0.709,create industrial processes,Hard,Create,['in-e26b52256be0f85c'],0.1,0.0,Unknown,1.0,0.1930802762508392,Process Automation & RPA,0.09696704,0.34976529544922597,1.0,0.709,0.1449295886347678,
392,1,0.593,focus on process reengineering,Hard,Create,['in-ac0e866a9f95bd35'],0.1,0.0,Unknown,1.0,0.1928496956825256,Process Automation & RPA,0.09070039,0.349347598301868,1.0,0.593,0.1448042794905604,
393,1,0.661,work collaboratively within a team,Soft,Unknown,['in-ed82d490e0401f2c'],0.1,0.0,Unknown,1.0,0.1928491830825806,Advanced Communication & Collaboration,0.16128576,0.349346669726072,1.0,0.661,0.14480400091782158,
394,1,0.659,work across design and production teams,Soft,Unknown,['in-530771fbfe728d26'],0.1,0.0,Unknown,1.0,0.1926035046577453,Advanced Communication & Collaboration,0.13455406,0.3489016227823004,1.0,0.659,0.14467048683469014,
395,1,0.675,design tools that support decision-making,Hard,Create,['in-4e8588b946d21212'],0.1,0.0,Unknown,1.0,0.1922411292791366,UX/UI & Digital Design,0.022158384,0.34824517908010716,1.0,0.675,0.14447355372403214,
396,1,0.59,make database management effortless,Hard,Apply,['in-0250e3c3a534c646'],0.1,0.0,Unknown,1.0,0.1922307610511779,Database & Systems Administration,0.11104059,0.34822639701502167,1.0,0.59,0.14446791910450651,
397,1,0.618,"ensure strong performance, collaboration, and accountability",Soft,Unknown,['in-a48e951226650184'],0.1,0.0,Unknown,1.0,0.1912543416023254,Leadership & People Development,0.0052587986,0.34645761128692076,1.0,0.618,0.14393728338607625,
398,1,0.662,coordinate with teams,Soft,Unknown,['in-9f929fe6c651de14'],0.1,0.0,Unknown,1.0,0.1909161239862442,Leadership & People Development,0.08697283,0.34584492941846784,1.0,0.662,0.14375347882554035,
399,1,0.619,allow developers to monitor databases,Hard,Create,['in-0250e3c3a534c646'],0.1,0.0,Unknown,1.0,0.1904801130294799,Database & Systems Administration,0.13612415,0.34505509472342294,1.0,0.619,0.1435165284170269,
400,1,0.703,manage training,Hard,Apply,['in-7e3654818d829d5e'],0.1,0.0,Unknown,1.0,0.1902066111564636,Leadership & People Development,0.025821805,0.3445596455492298,1.0,0.703,0.14336789366476893,
401,1,0.665,scope and build data products,Hard,Create,['in-02ef051e5141ce4b'],0.1,0.0,Unknown,1.0,0.1900007426738739,Business Analysis & Requirements Engineering,0.05812955,0.3441867143931591,1.0,0.665,0.14325601431794774,
402,1,0.713,configure industrial processes,Hard,Apply,['in-e26b52256be0f85c'],0.1,0.0,Unknown,1.0,0.189900130033493,Process Automation & RPA,0.13770315,0.34400445439968863,1.0,0.713,0.1432013363199066,
403,1,0.699,integrate the catalog with various data services,Hard,Create,['in-4bd1ca2b1bfdfa6d'],0.1,0.0,Unknown,1.0,0.1895328909158706,Database & Systems Administration,0.06904924,0.34333920002482526,1.0,0.699,0.14300176000744758,
404,1,0.707,design distributed systems,Hard,Create,['in-788288259e19ed8a'],0.1,0.0,Unknown,1.0,0.1895212680101394,Blockchain & Distributed Systems,0.11104867,0.34331814510851794,1.0,0.707,0.1429954435325554,
405,1,0.594,maintain Operations and Data Center checklists,Hard,Evaluate,['in-9f929fe6c651de14'],0.1,0.0,Unknown,1.0,0.1891402453184127,Database & Systems Administration,0.0255979,0.34262792176239265,1.0,0.594,0.1427883765287178,
406,1,0.712,develop performance analysis capability,Hard,Create,['in-c5d75e0c5b4f0888'],0.1,0.0,Unknown,1.0,0.1886899322271347,Business Analysis & Requirements Engineering,0.076298565,0.3418121787228971,1.0,0.712,0.14254365361686913,
407,1,0.67,"work cross-functionally with architecture, platform design, and engineering teams",Soft,Unknown,['in-acd852647e0ad998'],0.1,0.0,Unknown,1.0,0.1885614991188049,Advanced Communication & Collaboration,0.087197095,0.34157952189770135,1.0,0.67,0.14247385656931041,
408,1,0.664,collaborate with backend teams,Soft,Unknown,['in-6818c9f518bb5702'],0.1,0.0,Unknown,1.0,0.1884738445281982,Advanced Communication & Collaboration,0.10988912,0.34142073543656537,1.0,0.664,0.1424262206309696,
409,1,0.614,allow developers to spin up databases,Hard,Create,['in-0250e3c3a534c646'],0.1,0.0,Unknown,1.0,0.1881611347198486,Database & Systems Administration,0.12259427,0.3408542610113621,1.0,0.614,0.14225627830340865,
410,1,0.603,advance career in B2B software sales,Soft,Unknown,['in-29a1ec53620be6a8'],0.1,0.0,Unknown,1.0,0.1881463676691055,Business Analysis & Requirements Engineering,0.06774798,0.3408275104702589,1.0,0.603,0.14224825314107767,
411,1,0.625,ensure high-quality delivery through systematic testing,Hard,Evaluate,['in-8b3ede5765e5e1c9'],0.1,0.0,Unknown,1.0,0.1879376977682113,Quality Assurance & Testing,0.11594872,0.3404495045394884,1.0,0.625,0.14213485136184653,
412,1,0.709,design residential projects,Hard,Create,['in-368b730dfbfb2c56'],0.1,0.0,Unknown,1.0,0.1878188282251358,UX/UI & Digital Design,0.015711576,0.3402341721313262,1.0,0.709,0.14207025163939785,
413,1,0.623,establish automated mobile CI/CD pipelines,Hard,Create,['in-b96ed15875997926'],0.1,0.0,Unknown,1.0,0.1877584919333458,Quality Assurance & Testing,0.03236696,0.3401248728215571,1.0,0.623,0.14203746184646715,
414,1,0.695,build solutions for Data Catalog & Lineage,Hard,Create,['in-4bd1ca2b1bfdfa6d'],0.1,0.0,Unknown,1.0,0.1872951984405517,Database & Systems Administration,0.05688739,0.3392856157595032,1.0,0.695,0.14178568472785097,
415,1,0.705,perform analysis,Hard,Apply,['in-17ecef6aa8580020'],0.1,0.0,Unknown,1.0,0.1871967166662216,Business Analysis & Requirements Engineering,0.12827069,0.3391072158340226,1.0,0.705,0.14173216475020678,
416,1,0.709,create design documentation,Hard,Create,['in-92e57e0960d0c733'],0.1,0.0,Unknown,1.0,0.1871673405170441,UX/UI & Digital Design,0.0073048472,0.3390540008827301,1.0,0.709,0.14171620026481901,
417,1,0.644,work with geographically dispersed stakeholders,Soft,Unknown,['in-9be994077c46b7ef'],0.1,0.0,Unknown,1.0,0.1869488000869751,Advanced Communication & Collaboration,0.23729506,0.33865811446918787,1.0,0.644,0.14159743434075636,
418,1,0.663,collaborate with design teams,Soft,Unknown,['in-6818c9f518bb5702'],0.1,0.0,Unknown,1.0,0.1867028594017029,Advanced Communication & Collaboration,0.10893288,0.3382125924401254,1.0,0.663,0.1414637777320376,
419,1,0.662,work closely with development teams,Soft,Unknown,['in-9da8b8c6e52feb61'],0.1,0.0,Unknown,1.0,0.1865245819091797,Advanced Communication & Collaboration,0.0061348677,0.3378896424161503,1.0,0.662,0.1413668927248451,
420,1,0.707,create data processing capabilities,Hard,Create,['in-2b0d7561fe568605'],0.1,0.0,Unknown,1.0,0.1860100030899047,Database & Systems Administration,0.0144946575,0.33695748188556457,1.0,0.707,0.14108724456566937,
421,1,0.631,demonstrate technical expertise,Hard,Evaluate,['in-801e77fe9dd77c2d'],0.1,0.0,Unknown,1.0,0.1853669166564941,Advanced Communication & Collaboration,0.12235537,0.3357925295623711,1.0,0.631,0.14073775886871132,
422,1,0.686,build and enhance a modern data catalog and lineage platform,Hard,Create,['in-4bd1ca2b1bfdfa6d'],0.1,0.0,Unknown,1.0,0.1853002458810806,Database & Systems Administration,0.057533473,0.3356717553232145,1.0,0.686,0.14070152659696436,
423,1,0.612,lead regional development function,Soft,Unknown,['in-a48e951226650184'],0.1,0.0,Unknown,1.0,0.1847184509038925,Leadership & People Development,0.052487016,0.3346178325920149,1.0,0.612,0.14038534977760447,
424,1,0.617,collaborate with stakeholders,Soft,Unknown,['in-9da8b8c6e52feb61'],0.1,0.0,Unknown,1.0,0.1845438718795776,Advanced Communication & Collaboration,0.19612497,0.3343015823503827,1.0,0.617,0.1402904747051148,
425,1,0.616,execute test plans and procedures,Hard,Create,['in-f156d49da1140e9c'],0.1,0.0,Unknown,1.0,0.1842011913657188,Quality Assurance & Testing,0.11952156,0.33368081593393734,1.0,0.616,0.1401042447801812,
426,1,0.691,interface with cross-functional teams,Soft,Unknown,['in-92e57e0960d0c733'],0.1,0.0,Unknown,1.0,0.1841662883758545,Advanced Communication & Collaboration,0.099829555,0.3336175891000059,1.0,0.691,0.14008527673000176,
427,1,0.636,manage build jobs,Hard,Create,['in-3556957cea163733'],0.1,0.0,Unknown,1.0,0.1838375344872475,Project Management & Agile Methodologies,0.025501817,0.3330220507922539,1.0,0.636,0.13990661523767617,
428,1,0.597,analyse workflows,Hard,Apply,['in-2343dce8f94f0a1c'],0.1,0.0,Unknown,1.0,0.1838370561599731,Business Analysis & Requirements Engineering,0.053485096,0.33302118430146727,1.0,0.597,0.13990635529044018,
429,1,0.702,implement new projects,Hard,Apply,['in-3a40f4b75ecb8f1e'],0.1,0.0,Unknown,1.0,0.1837372690439224,Project Management & Agile Methodologies,0.033557475,0.3328404197469244,1.0,0.702,0.1398521259240773,
430,1,0.625,test interactive prototypes,Hard,Create,['in-d058a60328482955'],0.1,0.0,Unknown,1.0,0.1834851384162903,Quality Assurance & Testing,0.042237073,0.3323836846252542,1.0,0.625,0.13971510538757625,
431,1,0.612,communicate with technical leaders,Soft,Unknown,['in-a794eba7547094f4'],0.1,0.0,Unknown,1.0,0.1833927392959594,Advanced Communication & Collaboration,0.23117338,0.33221630343930747,1.0,0.612,0.13966489103179225,
432,1,0.66,collaborate in a distributed team,Soft,Unknown,['in-4680a02c6d0fe13f'],0.1,0.0,Unknown,1.0,0.183289361000061,Advanced Communication & Collaboration,0.1256966,0.3320290334554953,1.0,0.66,0.1396087100366486,
433,1,0.606,experience structural engineering,Hard,Create,['in-476230db996030ac'],0.1,0.0,Unknown,1.0,0.1830562651157379,Business Analysis & Requirements Engineering,0.037028015,0.33160677980830067,1.0,0.606,0.1394820339424902,
434,1,0.677,connect financial systems,Hard,Apply,['in-e1f6fb04d77bbcd3'],0.1,0.0,Unknown,1.0,0.1828738749027252,Blockchain & Distributed Systems,0.07878965,0.3312763795831707,1.0,0.677,0.13938291387495122,
435,1,0.636,work in partnership with stakeholders,Soft,Unknown,['in-37ed4cd194d9bd61'],0.1,0.0,Unknown,1.0,0.1828729748725891,Advanced Communication & Collaboration,0.17558041,0.33127474917683103,1.0,0.636,0.1393824247530493,
436,1,0.691,use CAD systems,Hard,Apply,['in-753a69a3294291c7'],0.1,0.0,Unknown,1.0,0.1828307002782822,UX/UI & Digital Design,0.096180394,0.33119816866713386,1.0,0.691,0.13935945060014016,
437,1,0.658,work closely with partner teams,Soft,Unknown,['in-366ed5fb266e1ee3'],0.1,0.0,Unknown,1.0,0.1827653050422668,Advanced Communication & Collaboration,0.10157952,0.3310797050700745,1.0,0.658,0.13932391152102236,
438,1,0.713,dive into API design,Hard,Create,['in-b96ed15875997926'],0.1,0.0,Unknown,1.0,0.1826903581619262,UX/UI & Digital Design,0.015290201,0.33094393865076777,1.0,0.713,0.13928318159523034,
439,1,0.656,"work with a team of SMEs, developers, and designers",Soft,Unknown,['in-6a0c6e81b38e7258'],0.1,0.0,Unknown,1.0,0.1826521635055542,Advanced Communication & Collaboration,0.09022039,0.3308747489565642,1.0,0.656,0.13926242468696926,
440,1,0.677,solve business challenges,Hard,Apply,['in-31a68bf771762bbc'],0.1,0.0,Unknown,1.0,0.182611659169197,Business Analysis & Requirements Engineering,0.06359279,0.33080137527258135,1.0,0.677,0.13924041258177441,
441,1,0.668,design moments that matter,Hard,Create,['in-5869692bb5b2b17a'],0.1,0.0,Unknown,1.0,0.1825838804244995,UX/UI & Digital Design,0.029972464,0.330751054022607,1.0,0.668,0.1392253162067821,
442,1,0.617,define requirements,Soft,Unknown,['in-9da8b8c6e52feb61'],0.1,0.0,Unknown,1.0,0.1821851134300232,Business Analysis & Requirements Engineering,0.16908932,0.330028686837586,1.0,0.617,0.1390086060512758,
443,1,0.667,collaborate with distributed team,Soft,Unknown,['in-4e3bc9e1167b473b'],0.1,0.0,Unknown,1.0,0.1818578958511352,Advanced Communication & Collaboration,0.122291386,0.329435931557874,1.0,0.667,0.13883077946736222,
444,1,0.66,collaborate in a team environment,Soft,Unknown,['in-14734ee7aab2dff0'],0.1,0.0,Unknown,1.0,0.1818511962890625,Advanced Communication & Collaboration,0.07437503,0.3294237952881667,1.0,0.66,0.13882713858645002,
445,1,0.637,improve user experience,Soft,Unknown,['in-f8b6585374a18460'],0.1,0.0,Unknown,1.0,0.1818257510662079,UX/UI & Digital Design,0.030632675,0.32937770121754323,1.0,0.637,0.13881331036526295,
446,1,0.657,collaborate with a team,Soft,Unknown,['in-e78abd8a232a690b'],0.1,0.0,Unknown,1.0,0.1815844297409057,Advanced Communication & Collaboration,0.07399005,0.32894054716803856,1.0,0.657,0.13868216415041157,
447,1,0.618,contribute to testing,Hard,Evaluate,['in-2343dce8f94f0a1c'],0.1,0.0,Unknown,1.0,0.1815774723887443,Quality Assurance & Testing,0.13964441,0.32892794391108493,1.0,0.618,0.13867838317332548,
448,1,0.655,"guide a team through designing and implementing websites, applications and mobile apps",Soft,Unknown,['in-9e8b8167a52cb05c'],0.1,0.0,Unknown,1.0,0.1815496683120727,Advanced Communication & Collaboration,0.090126336,0.3288775767721903,1.0,0.655,0.1386632730316571,
449,1,0.696,write case studies,Hard,Create,['in-62a6486e8ffb7e03'],0.1,0.0,Unknown,1.0,0.1811126321554184,Business Analysis & Requirements Engineering,0.040893465,0.3280858849255534,1.0,0.696,0.13842576547766602,
450,1,0.606,learn more about company operations,Soft,Unknown,['in-b717309a36d86a55'],0.1,0.0,Unknown,1.0,0.1807126998901367,Business Analysis & Requirements Engineering,0.0031376183,0.3273614068502051,1.0,0.606,0.13820842205506154,
451,1,0.675,innovate CI/CD pipelines,Hard,Create,['in-1291ef0e4f87819c'],0.1,0.0,Unknown,1.0,0.1806865572929382,Quality Assurance & Testing,0.021122515,0.32731404948460313,1.0,0.675,0.13819421484538094,
452,1,0.67,work across multi-disciplinary teams,Soft,Unknown,['in-45b09437e6f9d734'],0.1,0.0,Unknown,1.0,0.1806035995483398,Advanced Communication & Collaboration,0.0513947,0.3271637713691338,1.0,0.67,0.13814913141074014,
453,1,0.699,assess user projects,Hard,Evaluate,['in-ee0deef20dee727b'],0.1,0.0,Unknown,1.0,0.1803200542926788,Business Analysis & Requirements Engineering,9.3489885e-05,0.32665012858777254,1.0,0.699,0.13799503857633177,
454,1,0.714,develop technologies,Hard,Create,['in-23d80004b8615742'],0.1,0.0,Unknown,1.0,0.1803195714950561,Advanced Communication & Collaboration,0.05366689,0.32664925399894124,1.0,0.714,0.13799477619968237,
455,1,0.702,develop process models,Hard,Create,['in-92e57e0960d0c733'],0.1,0.0,Unknown,1.0,0.1799814105033874,Business Analysis & Requirements Engineering,0.03171891,0.3260366747057215,1.0,0.702,0.13781100241171645,
456,1,0.66,work collaboratively with a diverse team,Soft,Unknown,['in-3a40f4b75ecb8f1e'],0.1,0.0,Unknown,1.0,0.179612910747528,Advanced Communication & Collaboration,0.13611865,0.3253691366822432,1.0,0.66,0.13761074100467297,
457,1,0.622,"deploy, test, or troubleshoot autonomous systems in operational environments",Hard,Evaluate,['in-ce4ba705be083cdb'],0.1,0.0,Unknown,1.0,0.1791198790073395,Quality Assurance & Testing,0.009477675,0.3244760087272736,1.0,0.622,0.1373428026181821,
458,1,0.598,facilitate Agile ceremonies,Hard,Apply,['in-92e57e0960d0c733'],0.1,0.0,Unknown,1.0,0.1789792776107788,Advanced Communication & Collaboration,0.040784657,0.3242213090243131,1.0,0.598,0.13726639270729396,
459,1,0.664,collaborate with teams,Soft,Unknown,['in-c5d75e0c5b4f0888'],0.1,0.0,Unknown,1.0,0.1785225987434387,Advanced Communication & Collaboration,0.057356745,0.32339403436911673,1.0,0.664,0.13701821031073502,
460,1,0.645,participate in continuous improvement initiatives,Soft,Unknown,['in-21f3b05871873683'],0.1,0.0,Unknown,1.0,0.1778803870081901,Leadership & People Development,0.054870993,0.3222306665633427,1.0,0.645,0.1366691999690028,
461,1,0.7,test application code,Hard,Evaluate,['in-92e57e0960d0c733'],0.1,0.0,Unknown,1.0,0.1774868816137314,Quality Assurance & Testing,0.08576448,0.3215178307769732,1.0,0.7,0.13645534923309197,
462,1,0.711,design instrumentation and electrical facilities,Hard,Create,['in-b717309a36d86a55'],0.1,0.0,Unknown,1.0,0.1773479655385017,UX/UI & Digital Design,0.09880316,0.3212661840368772,1.0,0.711,0.13637985521106316,
463,1,0.629,demonstrate understanding of manufacturing services processes,Hard,Evaluate,['in-e26b52256be0f85c'],0.1,0.0,Unknown,1.0,0.1771271526813507,Process Automation & RPA,0.033198297,0.3208661811172622,1.0,0.629,0.13625985433517868,
