job_id,date_posted,total_components,covered_components,coverage_percentage,skill_coverage_pct,knowledge_coverage_pct,avg_skill_confidence,avg_knowledge_confidence,missing_components_count,job_date,job_year,job_month
in-e402c63ea3c27129,2025-11-26,19,5,0.0904512704092704,0.0113606588510589,0.0790906115582114,0.6154372948114286,0.75,14,2025-11-26,2025,2025-11
in-e73fa6806d5f5e59,2026-03-03,19,0,0.0,0.0,0.0,0.0,0.0,19,2026-03-03,2026,2026-03
in-e78abd8a232a690b,2026-03-03,19,0,0.0,0.0,0.0,0.65366227008,0.75,19,2026-03-03,2026,2026-03
in-e4187db23d86d9a0,2025-12-06,19,7,0.1434647949118363,0.0230671998945166,0.1434647949118363,0.639963305161143,0.75,12,2025-12-06,2025,2025-12
in-e7722395abd65cf4,2025-12-03,19,2,0.0436534197795236,0.0436534197795236,0.0,0.669965891328,0.0,17,2025-12-03,2025,2025-12
in-ed82d490e0401f2c,2026-02-24,19,5,0.0997795173996373,0.0,0.0997795173996373,0.6292016656457143,0.75,14,2026-02-24,2026,2026-02
in-f07c8588be7350c3,2026-02-27,19,0,0.0,0.0,0.0,0.0,0.0,19,2026-02-27,2026,2026-02
in-ded3a3347d3bcae7,2026-03-09,19,6,0.1378332947429857,0.0261839873457037,0.1378332947429857,0.6199963049332019,0.75,13,2026-03-09,2026,2026-03
in-ebb58af1f32d768c,2026-01-16,19,6,0.1424580272997052,0.0891875155350915,0.102855446464137,0.66766629096,0.75,13,2026-01-16,2026,2026-01
in-e26b52256be0f85c,2026-02-09,19,9,0.1897744164071862,0.1729979696686114,0.0749415033742001,0.6649880797013333,0.75,10,2026-02-09,2026,2026-02
in-f76e0ef50acdf181,2026-01-05,19,0,0.0,0.0,0.0,0.0,0.0,19,2026-01-05,2026,2026-01
in-f389b05688a66b67,2025-09-05,19,0,0.0,0.0,0.0,0.6779441433600002,0.0,19,2025-09-05,2025,2025-09
in-f8b6585374a18460,2025-11-29,19,3,0.0794760923860955,0.0563085665715358,0.0722541915742974,0.6462074553600001,0.75,16,2025-11-29,2025,2025-11
in-ee0deef20dee727b,2026-03-11,19,6,0.1075695469129247,0.0846407854415681,0.0799381971359253,0.6686593943039999,0.75,13,2026-03-11,2026,2026-03
in-fc272651cf3a5dc3,2025-08-01,19,0,0.0,0.0,0.0,0.0,0.0,19,2025-08-01,2025,2025-08
in-f156d49da1140e9c,2026-03-05,19,11,0.2156478260692797,0.0,0.2156478260692797,0.632954777088,0.75,8,2026-03-05,2026,2026-03
in-f4e53c2111bd6d2b,2026-02-18,19,9,0.2002022326492434,0.1088038423475779,0.1863602268068414,0.6460472870400001,0.75,10,2026-02-18,2026,2026-02
in-fbb699e18d37f468,2026-02-06,19,7,0.1292833310139614,0.1268863778346064,0.0374351545384055,0.655869380352,0.75,12,2026-02-06,2026,2026-02
in-fb45f01ebbc2a223,2026-03-09,19,11,0.2504996726387426,0.0559193390181246,0.2504996726387426,0.6330998443156366,0.75,8,2026-03-09,2026,2026-03
in-ffcc36a373d8599a,2025-12-17,19,13,0.2591919045699271,0.0450385400848166,0.2591919045699271,0.660880679689624,0.75,6,2025-12-17,2025,2025-12
