job_id,model,skill_count,hard_skill_count,soft_skill_count,knowledge_count,avg_confidence,bloom_remember,bloom_understand,bloom_apply,bloom_analyze,bloom_evaluate,bloom_create,bloom_na,coverage_pct,confidence_vh,confidence_h,confidence_mh,confidence_m,confidence_ml,confidence_l,confidence_vl
in-73b5ece9f9ecc3a9,Hybrid,25,19,6,44,0.67455790221312,0,1,3,3,4,8,6,0.4187157801283468,0,0,14,11,0,0,0
in-8b20d58614610842,LLM,4,3,1,2,0.6622487424,0,0,1,2,0,0,1,0,0,0,2,2,0,0,0
in-8b20d58614610842,Hybrid,4,3,1,2,0.6622487424,0,0,1,2,0,0,1,0.04826474448184625,0,0,2,2,0,0,0
in-8c46863a1ce899a0,LLM,7,5,2,4,0.634016491817143,0,0,2,0,1,2,2,0,0,0,0,5,2,0,0
in-8c46863a1ce899a0,Hybrid,7,5,2,4,0.634016491817143,0,0,2,0,1,2,2,0.17576085952808182,0,0,0,5,2,0,0
in-8d007d54a6e9b3b3,LLM,7,5,2,5,0.633245663417143,0,0,3,0,0,2,2,0,0,0,0,5,2,0,0
in-8d007d54a6e9b3b3,Hybrid,7,5,2,5,0.633245663417143,0,0,3,0,0,2,2,0.06697189272541626,0,0,0,5,2,0,0
in-8d9ae454713adb22,LLM,5,2,3,6,0.6707074268159999,0,0,0,0,0,2,3,0,0,0,2,3,0,0,0
in-8d9ae454713adb22,Hybrid,5,2,3,6,0.6707074268159999,0,0,0,0,0,2,3,0.0939756009121063,0,0,2,3,0,0,0
in-871bae54762204ea,LLM,7,5,2,11,0.6024662656457144,0,0,3,0,1,1,2,0,0,0,0,2,5,0,0
in-871bae54762204ea,Hybrid,7,5,2,11,0.6024662656457144,0,0,3,0,1,1,2,0.08683717752757827,0,0,0,2,5,0,0
in-8b3ede5765e5e1c9,LLM,20,18,2,11,0.6547402147885715,0,0,4,2,3,9,2,0,0,0,7,11,2,0,0
in-8b3ede5765e5e1c9,Hybrid,20,18,2,11,0.6547402147885715,0,0,4,2,3,9,2,0.278300756587738,0,0,7,11,2,0,0
in-9378455c1bb091a1,LLM,8,4,4,13,0.6335020944,0,0,1,2,0,1,4,0,0,0,1,7,0,0,0
in-9378455c1bb091a1,Hybrid,8,4,4,13,0.6335020944,0,0,1,2,0,1,4,0.15998668917473471,0,0,1,7,0,0,0
in-9ae984f1f5d1226c,LLM,7,2,5,4,0.64737792,0,0,2,0,0,0,5,0,0,0,2,3,2,0,0
in-9ae984f1f5d1226c,Hybrid,7,2,5,4,0.64737792,0,0,2,0,0,0,5,0.01761952324917442,0,0,2,3,2,0,0
in-9be994077c46b7ef,LLM,4,1,3,0,0.6426532713600002,0,0,0,0,0,1,3,0,0,0,0,4,0,0,0
in-9be994077c46b7ef,Hybrid,4,1,3,0,0.6426532713600002,0,0,0,0,0,1,3,0.012313999458899967,0,0,0,4,0,0,0
in-97191426cd97dd84,LLM,20,10,10,6,0.6291547916050286,2,0,4,1,0,3,10,0,0,0,2,15,3,0,0
in-97191426cd97dd84,Hybrid,20,10,10,6,0.6291547916050286,2,0,4,1,0,3,10,0.08552301520036415,0,0,2,15,3,0,0
in-92e57e0960d0c733,LLM,48,28,20,15,0.6422184648000001,0,0,8,2,4,14,20,0,0,0,12,30,6,0,0
in-92e57e0960d0c733,Hybrid,48,28,20,15,0.6422184648000001,0,0,8,2,4,14,20,0.3713593758756608,0,0,12,30,6,0,0
in-9f2148688a920fb2,LLM,4,3,1,0,0.67256331264,0,0,0,1,0,2,1,0,0,0,2,2,0,0,0
in-9f2148688a920fb2,Hybrid,4,3,1,0,0.67256331264,0,0,0,1,0,2,1,0.045878840400344345,0,0,2,2,0,0,0
in-9da8b8c6e52feb61,LLM,29,11,18,16,0.6399044522813793,0,0,4,4,1,2,18,0,0,0,5,21,3,0,0
in-9da8b8c6e52feb61,Hybrid,29,11,18,16,0.6399044522813793,0,0,4,4,1,2,18,0.13949711660908895,0,0,5,21,3,0,0
in-989af9a20b8f9ee7,LLM,6,3,3,2,0.6559849607040001,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0
in-989af9a20b8f9ee7,Hybrid,6,3,3,2,0.6559849607040001,0,0,0,0,0,3,3,0.1358457921518877,0,0,0,6,0,0,0
in-9e8b8167a52cb05c,LLM,21,6,15,6,0.6257297131520001,0,0,2,1,0,3,15,0,0,0,1,17,3,0,0
in-9e8b8167a52cb05c,Hybrid,21,6,15,6,0.6257297131520001,0,0,2,1,0,3,15,0.10921139980242532,0,0,1,17,3,0,0
in-a0c45f0fdfea2762,LLM,11,4,7,3,0.6474010497662338,0,0,0,2,2,0,7,0,0,0,4,6,1,0,0
in-a0c45f0fdfea2762,Hybrid,11,4,7,3,0.6474010497662338,0,0,0,2,2,0,7,0.0430450859822725,0,0,4,6,1,0,0
in-9f929fe6c651de14,LLM,31,24,7,16,0.6236197630420647,1,0,14,5,2,2,7,0,0,0,0,19,12,0,0
in-9f929fe6c651de14,Hybrid,31,24,7,16,0.6236197630420647,1,0,14,5,2,2,7,0.11152478442818572,0,0,0,19,12,0,0
in-a0fcbae76d831775,LLM,20,14,6,4,0.6338745105408001,0,0,8,3,0,3,6,0,0,0,4,9,7,0,0
in-a0fcbae76d831775,Hybrid,20,14,6,4,0.6338745105408001,0,0,8,3,0,3,6,0.18984764958691683,0,0,4,9,7,0,0
in-a2a8769491dd2881,LLM,16,12,4,10,0.6423723273600002,2,0,5,0,1,4,4,0,0,0,3,10,3,0,0
in-a2a8769491dd2881,Hybrid,16,12,4,10,0.6423723273600002,2,0,5,0,1,4,4,0.11528943526117427,0,0,3,10,3,0,0
in-a365d58724aaf9f6,LLM,9,7,2,6,0.6454617203199999,1,0,3,1,1,1,2,0,0,0,3,4,2,0,0
in-a365d58724aaf9f6,Hybrid,9,7,2,6,0.6454617203199999,1,0,3,1,1,1,2,0.10680185868109426,0,0,3,4,2,0,0
in-a7d7380a191d11c4,LLM,5,2,3,2,0.6460931223771429,0,0,1,0,1,0,3,0,0,0,1,4,0,0,0
in-a7d7380a191d11c4,Hybrid,5,2,3,2,0.6460931223771429,0,0,1,0,1,0,3,0.01817190396158319,0,0,1,4,0,0,0
in-a77e7fdadad1bd31,LLM,17,15,2,5,0.618574172340706,0,0,3,2,4,6,2,0,0,0,0,8,9,0,0
in-a77e7fdadad1bd31,Hybrid,17,15,2,5,0.618574172340706,0,0,3,2,4,6,2,0.035780707785957745,0,0,0,8,9,0,0
in-a48e951226650184,LLM,18,9,9,22,0.6353953587200001,0,0,0,2,0,7,9,0,0,0,3,15,0,0,0
in-a48e951226650184,Hybrid,18,9,9,22,0.6353953587200001,0,0,0,2,0,7,9,0.13814811079125658,0,0,3,15,0,0,0
in-a794eba7547094f4,LLM,8,3,5,2,0.6367928227200002,0,0,0,0,1,2,5,0,0,0,2,6,0,0,0
in-a794eba7547094f4,Hybrid,8,3,5,2,0.6367928227200002,0,0,0,0,1,2,5,0.026423407901071554,0,0,2,6,0,0,0
in-a93e72b7dcd9eafa,LLM,2,0,2,0,0.6556608,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
in-a93e72b7dcd9eafa,Hybrid,2,0,2,0,0.6556608,0,0,0,0,0,0,2,0.0,0,0,0,2,0,0,0
in-ac0e866a9f95bd35,LLM,3,2,1,0,0.5985665875200001,0,0,1,0,0,1,1,0,0,0,0,1,2,0,0
in-ac0e866a9f95bd35,Hybrid,3,2,1,0,0.5985665875200001,0,0,1,0,0,1,1,0.011482138300193581,0,0,0,1,2,0,0
in-b486754d4fef47b1,LLM,4,3,1,8,0.6712334542080001,0,0,2,1,0,0,1,0,0,0,2,1,1,0,0
in-b486754d4fef47b1,Hybrid,4,3,1,8,0.6712334542080001,0,0,2,1,0,0,1,0.22459441988091725,0,0,2,1,1,0,0
in-acd852647e0ad998,LLM,6,3,3,8,0.6452342154240001,0,0,1,0,0,2,3,0,0,0,2,3,1,0,0
in-acd852647e0ad998,Hybrid,6,3,3,8,0.6452342154240001,0,0,1,0,0,2,3,0.21094253612185657,0,0,2,3,1,0,0
in-b2a73f3ed5db96fc,LLM,9,2,7,5,0.63842963712,0,0,0,0,0,2,7,0,0,0,2,7,0,0,0
in-b2a73f3ed5db96fc,Hybrid,9,2,7,5,0.63842963712,0,0,0,0,0,2,7,0.11839676124033739,0,0,2,7,0,0,0
in-b4af93f913150cac,LLM,5,2,3,5,0.657370626336,0,0,0,2,0,0,3,0,0,0,0,5,0,0,0
in-b4af93f913150cac,Hybrid,5,2,3,5,0.657370626336,0,0,0,2,0,0,3,0.02563451556912281,0,0,0,5,0,0,0
in-a778ff74a3735980,LLM,13,13,0,13,0.6523327675273846,0,0,5,0,5,3,0,0,0,0,1,8,4,0,0
in-a778ff74a3735980,Hybrid,13,13,0,13,0.6523327675273846,0,0,5,0,5,3,0,0.09775269843120907,0,0,1,8,4,0,0
in-bae8b479625db1b2,LLM,8,4,4,7,0.6392522662217144,0,0,3,1,0,0,4,0,0,0,2,6,0,0,0
in-bae8b479625db1b2,Hybrid,8,4,4,7,0.6392522662217144,0,0,3,1,0,0,4,0.08318409728621372,0,0,2,6,0,0,0
in-bae7da04393e2cef,LLM,8,8,0,4,0.5929117394400001,0,0,6,1,0,1,0,0,0,0,0,2,6,0,0
in-bae7da04393e2cef,Hybrid,8,8,0,4,0.5929117394400001,0,0,6,1,0,1,0,0.06515923675737884,0,0,0,2,6,0,0
in-b580b7c014d5ef12,LLM,16,11,5,18,0.6746733820594286,0,0,0,1,2,8,5,0,0,0,9,7,0,0,0
in-b580b7c014d5ef12,Hybrid,16,11,5,18,0.6746733820594286,0,0,0,1,2,8,5,0.4015718731688519,0,0,9,7,0,0,0
in-b717309a36d86a55,LLM,15,8,7,30,0.6618093712018287,0,0,1,0,1,6,7,0,0,0,6,7,2,0,0
in-b717309a36d86a55,Hybrid,15,8,7,30,0.6618093712018287,0,0,1,0,1,6,7,0.12857599724575858,0,0,6,7,2,0,0
in-bfc96d1f328a3175,LLM,6,6,0,2,0.6292941321600001,0,0,6,0,0,0,0,0,0,0,2,0,4,0,0
in-bfc96d1f328a3175,Hybrid,6,6,0,2,0.6292941321600001,0,0,6,0,0,0,0,0.023023521251161777,0,0,2,0,4,0,0
in-b96ed15875997926,LLM,29,21,8,16,0.6550206954561577,0,0,3,2,2,14,8,0,0,0,11,16,2,0,0
in-b96ed15875997926,Hybrid,29,21,8,16,0.6550206954561577,0,0,3,2,2,14,8,0.18460490831631401,0,0,11,16,2,0,0
in-bbad41219cc740ed,LLM,19,13,6,14,0.6275189970189474,0,0,9,0,1,3,6,0,0,0,3,12,4,0,0
in-bbad41219cc740ed,Hybrid,19,13,6,14,0.6275189970189474,0,0,9,0,1,3,6,0.12843522770748383,0,0,3,12,4,0,0
in-bc40d95a380aa266,LLM,12,7,5,3,0.6209710262400001,0,0,5,0,1,1,5,0,0,0,2,5,5,0,0
in-bc40d95a380aa266,Hybrid,12,7,5,3,0.6209710262400001,0,0,5,0,1,1,5,0.18775156983522862,0,0,2,5,5,0,0
in-bc0aa6df2d805b7b,LLM,19,12,7,4,0.6394783582989475,0,0,4,1,0,7,7,0,0,0,3,11,5,0,0
in-bc0aa6df2d805b7b,Hybrid,19,12,7,4,0.6394783582989475,0,0,4,1,0,7,7,0.12300175211312891,0,0,3,11,5,0,0
in-c537f69349c9b14d,LLM,9,5,4,7,0.6485822314057144,0,0,1,0,1,3,4,0,0,0,3,5,1,0,0
in-c537f69349c9b14d,Hybrid,9,5,4,7,0.6485822314057144,0,0,1,0,1,3,4,0.1726467894114813,0,0,3,5,1,0,0
in-cc977b538c3a4a86,LLM,6,0,6,3,0.6436392000000001,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0
in-cc977b538c3a4a86,Hybrid,6,0,6,3,0.6436392000000001,0,0,0,0,0,0,6,0.02039144227379247,0,0,0,6,0,0,0
in-c5d75e0c5b4f0888,LLM,16,13,3,19,0.6683158812754286,0,0,2,3,0,8,3,0,0,0,4,12,0,0,0
in-c5d75e0c5b4f0888,Hybrid,16,13,3,19,0.6683158812754286,0,0,2,3,0,8,3,0.3013479826120475,0,0,4,12,0,0,0
in-cf33fce1da9e5f1f,LLM,7,3,4,5,0.6520909186285716,0,0,0,0,0,3,4,0,0,0,0,7,0,0,0
in-cf33fce1da9e5f1f,Hybrid,7,3,4,5,0.6520909186285716,0,0,0,0,0,3,4,0.06156057698895186,0,0,0,7,0,0,0
in-ce4ba705be083cdb,LLM,7,7,0,15,0.6293600830005195,0,0,4,0,1,2,0,0,0,0,1,3,3,0,0
in-ce4ba705be083cdb,Hybrid,7,7,0,15,0.6293600830005195,0,0,4,0,1,2,0,0.10060363129565592,0,0,1,3,3,0,0
in-d058a60328482955,LLM,10,7,3,9,0.6610179474432,0,0,0,2,0,5,3,0,0,0,4,6,0,0,0
in-d058a60328482955,Hybrid,10,7,3,9,0.6610179474432,0,0,0,2,0,5,3,0.2738740667777875,0,0,4,6,0,0,0
in-c58b6cbd0462f519,LLM,7,3,4,7,0.6511627073828573,0,0,1,2,0,0,4,0,0,0,0,6,1,0,0
in-c58b6cbd0462f519,Hybrid,7,3,4,7,0.6511627073828573,0,0,1,2,0,0,4,0.10135439737172933,0,0,0,6,1,0,0
in-d7d35694d4becf69,LLM,3,1,2,4,0.6411416985600001,0,0,0,0,0,1,2,0,0,0,1,2,0,0,0
in-d7d35694d4becf69,Hybrid,3,1,2,4,0.6411416985600001,0,0,0,0,0,1,2,0.0735704729431554,0,0,1,2,0,0,0
in-dca34ad867616996,LLM,6,4,2,3,0.6104987630400002,0,0,2,0,1,1,2,0,0,0,0,3,3,0,0
in-dca34ad867616996,Hybrid,6,4,2,3,0.6104987630400002,0,0,2,0,1,1,2,0.08997054636687805,0,0,0,3,3,0,0
in-c795d5647c5b2fa6,LLM,23,11,12,4,0.6447271940452175,0,0,3,1,1,6,12,0,0,0,6,16,1,0,0
in-c795d5647c5b2fa6,Hybrid,23,11,12,4,0.6447271940452175,0,0,3,1,1,6,12,0.18939329359184237,0,0,6,16,1,0,0
in-da1eee9312990cd0,LLM,10,5,5,16,0.6590915569152,0,0,0,1,0,4,5,0,0,0,4,6,0,0,0
in-da1eee9312990cd0,Hybrid,10,5,5,16,0.6590915569152,0,0,0,1,0,4,5,0.14673316811990267,0,0,4,6,0,0,0
in-e1f6fb04d77bbcd3,LLM,12,12,0,10,0.6621692438160002,0,0,4,0,4,4,0,0,0,0,0,11,1,0,0
in-e1f6fb04d77bbcd3,Hybrid,12,12,0,10,0.6621692438160002,0,0,4,0,4,4,0,0.16895258896400386,0,0,0,11,1,0,0
in-e402c63ea3c27129,LLM,7,3,4,2,0.6154372948114286,0,0,2,0,0,1,4,0,0,0,1,3,3,0,0
in-e402c63ea3c27129,Hybrid,7,3,4,2,0.6154372948114286,0,0,2,0,0,1,4,0.0904512704092704,0,0,1,3,3,0,0
in-e78abd8a232a690b,LLM,3,1,2,1,0.65366227008,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0
in-e78abd8a232a690b,Hybrid,3,1,2,1,0.65366227008,0,0,0,0,1,0,2,0.0,0,0,0,3,0,0,0
in-e4187db23d86d9a0,LLM,9,6,3,17,0.639963305161143,1,0,2,0,0,3,3,0,0,0,1,6,2,0,0
in-e4187db23d86d9a0,Hybrid,9,6,3,17,0.639963305161143,1,0,2,0,0,3,3,0.14346479491183634,0,0,1,6,2,0,0
in-e7722395abd65cf4,LLM,10,6,4,0,0.669965891328,0,0,0,3,0,3,4,0,0,0,6,3,1,0,0
in-e7722395abd65cf4,Hybrid,10,6,4,0,0.669965891328,0,0,0,3,0,3,4,0.04365341977952367,0,0,6,3,1,0,0
in-ed82d490e0401f2c,LLM,7,3,4,6,0.6292016656457143,0,0,0,0,0,3,4,0,0,0,0,7,0,0,0
in-ed82d490e0401f2c,Hybrid,7,3,4,6,0.6292016656457143,0,0,0,0,0,3,4,0.09977951739963734,0,0,0,7,0,0,0
in-ded3a3347d3bcae7,LLM,29,14,15,13,0.6199963049332019,0,0,8,1,2,3,15,0,0,0,3,18,8,0,0
in-ded3a3347d3bcae7,Hybrid,29,14,15,13,0.6199963049332019,0,0,8,1,2,3,15,0.13783329474298578,0,0,3,18,8,0,0
in-ebb58af1f32d768c,LLM,16,9,7,10,0.66766629096,0,0,2,2,2,3,7,0,0,0,6,9,1,0,0
in-ebb58af1f32d768c,Hybrid,16,9,7,10,0.66766629096,0,0,2,2,2,3,7,0.1424580272997052,0,0,6,9,1,0,0
in-e26b52256be0f85c,LLM,27,26,1,10,0.6649880797013333,0,0,10,6,5,5,1,0,0,0,14,9,4,0,0
in-e26b52256be0f85c,Hybrid,27,26,1,10,0.6649880797013333,0,0,10,6,5,5,1,0.18977441640718626,0,0,14,9,4,0,0
in-f389b05688a66b67,LLM,1,1,0,0,0.6779441433600002,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
in-f389b05688a66b67,Hybrid,1,1,0,0,0.6779441433600002,0,0,0,0,0,1,0,0.0,0,0,0,1,0,0,0
in-f8b6585374a18460,LLM,3,1,2,2,0.6462074553600001,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0
in-f8b6585374a18460,Hybrid,3,1,2,2,0.6462074553600001,0,0,0,0,0,1,2,0.07947609238609554,0,0,0,3,0,0,0
in-ee0deef20dee727b,LLM,15,12,3,15,0.6686593943039999,0,0,4,4,2,2,3,0,0,0,7,8,0,0,0
in-ee0deef20dee727b,Hybrid,15,12,3,15,0.6686593943039999,0,0,4,4,2,2,3,0.10756954691292477,0,0,7,8,0,0,0
in-f156d49da1140e9c,LLM,12,5,7,11,0.632954777088,0,0,0,0,2,3,7,0,0,0,1,11,0,0,0
in-f156d49da1140e9c,Hybrid,12,5,7,11,0.632954777088,0,0,0,0,2,3,7,0.21564782606927976,0,0,1,11,0,0,0
in-f4e53c2111bd6d2b,LLM,6,6,0,8,0.6460472870400001,0,0,3,0,2,1,0,0,0,0,0,4,2,0,0
in-f4e53c2111bd6d2b,Hybrid,6,6,0,8,0.6460472870400001,0,0,3,0,2,1,0,0.20020223264924342,0,0,0,4,2,0,0
in-fbb699e18d37f468,LLM,12,7,5,3,0.655869380352,0,1,0,3,1,2,5,0,0,0,4,8,0,0,0
in-fbb699e18d37f468,Hybrid,12,7,5,3,0.655869380352,0,1,0,3,1,2,5,0.12928333101396144,0,0,4,8,0,0,0
in-fb45f01ebbc2a223,LLM,22,22,0,41,0.6330998443156366,0,0,5,0,14,3,0,0,0,0,0,14,8,0,0
in-fb45f01ebbc2a223,Hybrid,22,22,0,41,0.6330998443156366,0,0,5,0,14,3,0,0.2504996726387426,0,0,0,14,8,0,0
in-ffcc36a373d8599a,LLM,19,14,5,18,0.660880679689624,0,0,3,2,6,3,5,0,0,0,10,5,4,0,0
in-ffcc36a373d8599a,Hybrid,19,14,5,18,0.660880679689624,0,0,3,2,6,3,5,0.2591919045699271,0,0,10,5,4,0,0
